file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,diag_75_mean
20240515T130000.dat,2024-05-15,13:00,136.5415,1,18000,18000,-0.113959,0,-9999,121.065,0,-9999,1.59775,0,-9999,-9999,-9999,-9999,0.361794E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.411140,-0.643412E-02,-9999,-0.145694E-03,-9999,-9999,-9999,0.259186E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.6073,0.267983,0.268055,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.028,294.003,96759.9,1.14646,1005.72,0.252641E-01,0.234442E-02,0.191143E-03,25.9348,2457.21,0.166725E-03,1.05546,2431.27,236.301,-1.85012,-1.43998,-0.573888E-01,2.34516,-0.103642E-13,0.244347E-14,2.34516,5.80811,52.7607,217.894,-1.40223,-9999,0.315279,0.748449,-22.0238,-0.100845,75.7720,-0.333034,0,39.3721,-5.97486,13.5152,33.6547,51.3255,71.9847,107.846,-0.112955,1.00888,119.180,1.01663,1.39490,1.02518,-9999,-9999,0.315860E-01,1.02518,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,1,1,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.680002,0.718829,0.980674E-01,0.564020,-9999,0.831753E-01,-9999,-9999,0.103364,-9999,0.315860E-01,-9999,-9999,19.5234
20240515T133000.dat,2024-05-15,13:30,136.5624,1,18000,18000,-0.123431,0,-9999,144.554,0,-9999,1.86912,0,-9999,-9999,-9999,-9999,0.423262E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.764300E-01,-0.839407E-03,-9999,-0.190084E-04,-9999,-9999,-9999,0.136757E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.5922,0.267645,0.267717,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.074,294.050,96759.9,1.14627,1005.72,0.252681E-01,0.274274E-02,0.190872E-03,25.9021,2464.26,0.166515E-03,1.05111,2438.36,236.289,-1.83053,-1.99460,-0.860956E-01,2.70863,-0.424680E-13,0.129110E-14,2.70863,7.45812,42.6396,227.456,-1.82149,-9999,0.328146,0.750206,-20.7968,-0.106810,77.3381,-0.382118,0,38.8691,-5.89854,13.3425,33.2247,50.6698,71.0651,106.469,-0.122350,1.00883,142.220,1.01722,1.62742,1.02564,-9999,-9999,0.368530E-01,1.02564,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,3,14,0,4,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.874740,0.515893,0.109778,0.656464,-9999,0.905767E-01,-9999,-9999,0.123366,-9999,0.368530E-01,-9999,-9999,19.6450
20240515T140000.dat,2024-05-15,14:00,136.5832,1,18000,18000,-0.798220E-01,0,-9999,79.6601,0,-9999,1.45799,0,-9999,-9999,-9999,-9999,0.330089E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.375168,-0.760494E-02,-9999,-0.172176E-03,-9999,-9999,-9999,-0.305070E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.4794,0.264589,0.264659,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.846,293.821,96759.9,1.14717,1005.71,0.252484E-01,0.213897E-02,0.188839E-03,25.6063,2429.83,0.164614E-03,1.05383,2404.22,236.176,-1.36256,-2.24823,-0.367960E-01,2.62916,-0.315764E-13,-0.291113E-14,2.62916,5.33281,31.5124,238.782,-0.801901,-9999,0.263784,0.492764,-19.6031,-0.113330,54.6369,-0.261754,0,35.2333,-5.34678,12.0944,30.1169,45.9301,64.4176,96.5093,-0.791233E-01,1.00883,78.4102,1.01707,1.31526,1.02553,-9999,-9999,0.297774E-01,1.02553,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,6,3,1,4,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.567599,0.327190,0.907395E-01,0.293152,-9999,0.930923E-01,-9999,-9999,0.679630E-01,-9999,0.297774E-01,-9999,-9999,19.3517
20240515T143000.dat,2024-05-15,14:30,136.6040,1,18000,18000,-0.983966E-01,0,-9999,152.329,0,-9999,2.22468,0,-9999,-9999,-9999,-9999,0.503962E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.992271,0.178404E-01,-9999,0.404144E-03,-9999,-9999,-9999,-0.937784E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.7420,0.271778,0.271852,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.452,294.427,96759.9,1.14480,1005.73,0.253005E-01,0.326567E-02,0.193571E-03,26.3020,2522.02,0.169086E-03,1.04289,2495.72,236.440,-1.41663,-2.18966,-0.304534E-01,2.60814,-0.305469E-13,-0.873008E-14,2.60814,6.87579,33.5976,237.098,-0.669019,-9999,0.293173,0.597891,-14.0740,-0.157873,68.4725,-0.451280,0,36.1353,-5.48367,12.4041,30.8879,47.1060,66.0668,98.9801,-0.975354E-01,1.00883,149.911,1.01704,1.96099,1.02550,-9999,-9999,0.444229E-01,1.02550,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,10,5,1,1,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.628898,0.461592,0.105293,0.689270,-9999,0.116643,-9999,-9999,0.130203,-9999,0.444229E-01,-9999,-9999,19.9956
20240515T150000.dat,2024-05-15,15:00,136.6249,1,18000,18000,-0.130910,0,-9999,117.924,0,-9999,1.71748,0,-9999,-9999,-9999,-9999,0.389131E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.288513,0.326579E-02,-9999,0.739934E-04,-9999,-9999,-9999,0.437960E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.7876,0.273095,0.273170,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.629,294.603,96759.9,1.14412,1005.74,0.253157E-01,0.252157E-02,0.194392E-03,26.4294,2549.41,0.169906E-03,1.03669,2522.98,236.488,-1.53938,-2.05777,-0.321327E-01,2.57004,0.167272E-12,0.405985E-14,2.57004,6.21434,38.6885,233.200,-0.716376,-9999,0.338260,0.907336,-27.9243,-0.795797E-01,68.6610,-0.302967,0,40.1450,-6.09215,13.7805,34.3153,52.3330,73.3978,109.963,-0.129764,1.00883,116.059,1.01697,1.51289,1.02544,-9999,-9999,0.342777E-01,1.02544,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,2,2,2,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.701220,1.00564,0.107818,0.552743,-9999,0.941581E-01,-9999,-9999,0.100861,-9999,0.342777E-01,-9999,-9999,20.0970
20240515T153000.dat,2024-05-15,15:30,136.6457,1,18000,18000,-0.130317,0,-9999,114.830,0,-9999,1.57082,0,-9999,-9999,-9999,-9999,0.355923E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.939153E-01,-0.623554E-02,-9999,-0.141287E-03,-9999,-9999,-9999,0.116045E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.6862,0.270580,0.270653,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.686,294.661,96759.9,1.14390,1005.74,0.253206E-01,0.230638E-02,0.192564E-03,26.1860,2558.38,0.168341E-03,1.02354,2532.19,236.397,-2.12657,-1.68526,-0.941334E-01,2.71501,0.363943E-13,0.108594E-14,2.71501,5.87268,52.4763,218.396,-1.98693,-9999,0.337525,0.734621,-28.4902,-0.780097E-01,73.1019,-0.295718,0,38.5706,-5.85324,13.2400,32.9696,50.2807,70.5194,105.651,-0.129176,1.00883,112.981,1.01722,1.37537,1.02564,-9999,-9999,0.311638E-01,1.02564,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,10,3,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.746593,0.603929,0.118721,0.462799,-9999,0.811166E-01,-9999,-9999,0.982049E-01,-9999,0.311638E-01,-9999,-9999,20.1893
20240515T160000.dat,2024-05-15,16:00,136.6665,1,18000,18000,-0.115487,0,-9999,124.428,0,-9999,1.58427,0,-9999,-9999,-9999,-9999,0.359080E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.517211,-0.122617E-01,-9999,-0.277916E-03,-9999,-9999,-9999,-0.146382E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.4793,0.265627,0.265697,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.002,294.977,96759.9,1.14267,1005.74,0.253477E-01,0.232684E-02,0.188837E-03,25.7067,2608.35,0.165259E-03,0.985556,2582.64,236.214,-2.00957,-1.54857,-0.747213E-01,2.53812,-0.300613E-13,-0.139687E-14,2.53812,8.20466,53.4432,217.618,-1.68701,-9999,0.317911,0.769525,-21.9702,-0.101174,78.5394,-0.340567,0,38.0921,-5.78062,13.0758,32.5606,49.6569,69.6445,104.340,-0.114476,1.00883,122.454,1.01691,1.37912,1.02539,-9999,-9999,0.312583E-01,1.02539,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,9,6,2,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.758357,0.671958,0.108735,0.677646,-9999,0.146964,-9999,-9999,0.106552,-9999,0.312583E-01,-9999,-9999,20.5040
20240515T163000.dat,2024-05-15,16:30,136.6873,1,18000,18000,-0.125469,0,-9999,105.289,0,-9999,1.46268,0,-9999,-9999,-9999,-9999,0.331593E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.367257,-0.137803E-01,-9999,-0.312403E-03,-9999,-9999,-9999,-0.196945E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.2517,0.260055,0.260122,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.226,295.202,96759.9,1.14180,1005.75,0.253670E-01,0.214872E-02,0.184735E-03,25.1676,2644.37,0.161793E-03,0.951740,2619.20,236.005,-1.73419,-1.65835,-0.626901E-01,2.40031,-0.751190E-14,-0.192110E-14,2.40031,6.03462,47.3633,223.719,-1.49660,-9999,0.331492,0.761880,-29.4356,-0.755246E-01,71.9836,-0.276586,0,39.8958,-6.05434,13.6949,34.1023,52.0082,72.9422,109.281,-0.124367,1.00886,103.648,1.01670,1.28932,1.02522,-9999,-9999,0.292293E-01,1.02522,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,17,13,1,1,0,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.740891,0.677488,0.105381,0.463444,-9999,0.132990,-9999,-9999,0.902570E-01,-9999,0.292293E-01,-9999,-9999,20.7911
20240515T170000.dat,2024-05-15,17:00,136.7082,1,18000,18000,-0.789753E-01,0,-9999,53.9235,0,-9999,0.768467,0,-9999,-9999,-9999,-9999,0.174163E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.492409,0.823079E-02,-9999,0.186540E-03,-9999,-9999,-9999,-0.209442E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.3933,0.263378,0.263448,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.925,294.901,96759.9,1.14297,1005.74,0.253412E-01,0.112857E-02,0.187287E-03,25.4892,2596.22,0.163861E-03,0.981781,2570.73,236.130,-1.89274,-0.982866,-0.765882E-01,2.13410,-0.151586E-14,-0.201516E-14,2.13410,5.10463,63.5561,207.442,-2.05667,-9999,0.262863,0.477145,-28.6577,-0.775854E-01,70.1703,-0.178456,0,37.9044,-5.75214,13.0114,32.4001,49.4122,69.3014,103.826,-0.782714E-01,1.00899,53.1021,1.01636,0.678379,1.02497,-9999,-9999,0.153746E-01,1.02497,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800011099,899999999,899999999,89999,89999,89,89,0,5,1,0,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.527777,0.351150,0.753636E-01,0.277515,-9999,0.713079E-01,-9999,-9999,0.461947E-01,-9999,0.153746E-01,-9999,-9999,20.3648
20240515T173000.dat,2024-05-15,17:30,136.7290,1,18000,18000,-0.942669E-01,0,-9999,80.3133,0,-9999,1.20113,0,-9999,-9999,-9999,-9999,0.272321E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.630331,0.768239E-02,-9999,0.174176E-03,-9999,-9999,-9999,0.142161E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.5022,0.266486,0.266557,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,295.312,295.287,96759.9,1.14147,1005.75,0.253744E-01,0.176464E-02,0.189249E-03,25.7899,2658.08,0.165794E-03,0.970245,2632.29,236.246,-1.87873,-1.47911,-0.683121E-01,2.39208,-0.415753E-14,0.135364E-14,2.39208,5.72930,54.3932,218.213,-1.63645,-9999,0.287374,0.743249,-25.1415,-0.884482E-01,66.8650,-0.243436,0,36.1040,-5.47892,12.3933,30.8612,47.0652,66.0097,98.8945,-0.934387E-01,1.00886,79.0681,1.01668,1.06423,1.02521,-9999,-9999,0.241285E-01,1.02521,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,15,10,1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.766980,0.617724,0.101794,0.300102,-9999,0.104002,-9999,-9999,0.688724E-01,-9999,0.241285E-01,-9999,-9999,20.7884
20240515T180000.dat,2024-05-15,18:00,136.7498,1,18000,18000,-0.870035E-01,0,-9999,15.7990,0,-9999,0.874394,0,-9999,-9999,-9999,-9999,0.198057E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.59644,-0.823905E-02,-9999,-0.186621E-03,-9999,-9999,-9999,-0.333805E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,10.4057,0.263167,0.263237,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,294.337,294.312,96759.9,1.14525,1005.72,0.252906E-01,0.128341E-02,0.187511E-03,25.4688,2504.34,0.163729E-03,1.01699,2478.87,236.122,-1.78487,-1.81731,-0.734854E-01,2.54829,0.514158E-13,-0.320789E-15,2.54829,5.77854,45.2332,225.516,-1.65248,-9999,0.275624,0.542414,-112.759,-0.197237E-01,18.0685,-0.497659E-01,0,36.1106,-5.47993,12.3956,30.8668,47.0739,66.0218,98.9126,-0.862420E-01,1.00883,15.5886,1.01692,0.831632,1.02540,-9999,-9999,0.188371E-01,1.02540,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800011099,899999999,899999999,89999,89999,89,89,9,4,0,2,0,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.589147,0.402021,0.936602E-01,0.894076E-01,-9999,0.416563E-01,-9999,-9999,0.135341E-01,-9999,0.188371E-01,-9999,-9999,19.7344
20240515T183000.dat,2024-05-15,18:30,136.7707,1,18000,18000,-0.109745,1,-9999,7.51721,1,-9999,0.588032,1,-9999,-9999,-9999,-9999,0.133140E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.688209,0.397172E-02,-9999,0.899258E-04,-9999,-9999,-9999,0.170650E-12,-9999,-9999,-9999,-9999,-9999,-9999,0,10.4838,0.264764,0.264834,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.917,293.893,96759.9,1.14689,1005.71,0.252546E-01,0.862744E-03,0.188918E-03,25.6233,2440.59,0.164723E-03,1.04988,2414.96,236.182,-1.80928,-1.68074,-0.840115E-01,2.47092,0.731535E-13,0.162775E-13,2.47092,6.26967,46.8476,222.891,-1.94844,-9999,0.309337,0.522682,-335.011,-0.663955E-02,12.7837,-0.210683E-01,0,40.2373,-6.10617,13.8122,34.3943,52.4534,73.5667,110.216,-0.108783,1.00884,7.42831,1.01680,0.563357,1.02530,-9999,-9999,0.127553E-01,1.02530,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,15,20,3,4,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.608109,0.347183,0.900715E-01,0.442552E-02,-9999,0.325137E-01,-9999,-9999,0.644014E-02,-9999,0.127553E-01,-9999,-9999,19.1856
20240515T190000.dat,2024-05-15,19:00,136.7915,1,18000,18000,-0.113978,0,-9999,13.7136,0,-9999,0.585375,0,-9999,-9999,-9999,-9999,0.132521E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.212720,-0.807231E-02,-9999,-0.182747E-03,-9999,-9999,-9999,0.261948E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,10.3600,0.261521,0.261589,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,293.787,293.763,96759.9,1.14740,1005.71,0.252434E-01,0.858739E-03,0.186687E-03,25.3094,2421.18,0.162705E-03,1.04533,2395.87,236.061,-2.28502,-1.70574,-0.963181E-01,2.85309,0.310787E-13,0.252846E-14,2.85309,6.12849,53.2934,216.741,-1.93463,-9999,0.315177,0.720952,-194.238,-0.114531E-01,23.4270,-0.377061E-01,0,37.2237,-5.64884,12.7777,31.8183,48.5249,68.0568,101.962,-0.112979,1.00884,13.5133,1.01746,0.552438,1.02583,-9999,-9999,0.125065E-01,1.02583,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,3,8,0,7,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.877267,0.450965,0.113672,0.532237E-01,-9999,0.518992E-01,-9999,-9999,0.117105E-01,-9999,0.125065E-01,-9999,-9999,19.1250
20240515T193000.dat,2024-05-15,19:30,136.8123,1,18000,18000,-0.101398,0,-9999,-12.8399,0,-9999,0.481486,0,-9999,-9999,-9999,-9999,0.108916E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.34152,-0.261711E-01,-9999,-0.592013E-03,-9999,-9999,-9999,0.649861E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,9.97259,0.251042,0.251106,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,292.971,292.948,96759.9,1.15059,1005.68,0.251733E-01,0.705778E-03,0.179706E-03,24.2954,2302.19,0.156186E-03,1.05532,2277.90,235.658,-1.77922,-1.46339,-0.863177E-01,2.30534,-0.625479E-13,0.651648E-14,2.30534,5.81785,49.8677,219.437,-2.14580,-9999,0.296862,0.577726,173.346,0.128352E-01,-26.6672,0.373787E-01,0,39.7717,-6.03551,13.6523,33.9962,51.8464,72.7153,108.941,-0.100568,1.00826,-12.5928,1.01730,0.484620,1.02774,-9999,-9999,0.109625E-01,1.02774,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,13,13,4,3,0,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.754239,0.315696,0.855176E-01,0.164117,-9999,0.306259E-01,-9999,-9999,-0.108828E-01,-9999,0.109625E-01,-9999,-9999,18.2967
20240515T200000.dat,2024-05-15,20:00,136.8332,0,18000,18000,-0.180777E-01,1,-9999,-17.6319,1,-9999,0.567870E-01,1,-9999,-9999,-9999,-9999,0.128300E-02,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.10472,-0.114595E-01,-9999,-0.258905E-03,-9999,-9999,-9999,-0.280907E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,9.83410,0.246480,0.246541,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,291.697,291.674,96759.9,1.15562,1005.65,0.250638E-01,0.831381E-04,0.177211E-03,23.8539,2126.55,0.153347E-03,1.12172,2102.70,235.478,-0.893336,-0.852097,-0.543203E-01,1.23575,-0.655919E-13,-0.285646E-14,1.23575,3.01425,45.8911,223.647,-2.51939,-9999,0.125073,0.110150,9.44043,0.235713,-310.492,0.121304,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.178159E-01,1.01470,-17.1153,1.02999,0.759002E-01,1.04630,-9999,-9999,0.171482E-02,1.04630,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800101099,899999999,899999999,89999,89999,89,89,14,7,2,0,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127545,0.768698E-01,0.158848E-01,0.190353,-9999,0.225271E-01,-9999,-9999,-0.147274E-01,-9999,0.171482E-02,-9999,-9999,16.9185
