Year,DOY,date,Plot,rotation,Conc,inhibit
2021,1,1/1/2021,P1,Conventional,-1.511428,without NUI
2021,1,1/1/2021,P2,Conventional,0.192421,with NUI
2021,1,1/1/2021,P3,Diverse,-2.064722,without NUI
2021,1,1/1/2021,P4,Diverse,-3.991274,with NUI
2021,2,2/1/2021,P1,Conventional,-5.619189,without NUI
2021,2,2/1/2021,P2,Conventional,-0.125976,with NUI
2021,2,2/1/2021,P3,Diverse,4.883241,without NUI
2021,2,2/1/2021,P4,Diverse,-2.166725,with NUI
2021,3,3/1/2021,P1,Conventional,-1.52125,without NUI
2021,3,3/1/2021,P2,Conventional,-0.444373,with NUI
2021,3,3/1/2021,P3,Diverse,11.831204,without NUI
2021,3,3/1/2021,P4,Diverse,-0.342176,with NUI
2021,4,4/1/2021,P1,Conventional,2.576689,without NUI
2021,4,4/1/2021,P2,Conventional,-0.76277,with NUI
2021,4,4/1/2021,P3,Diverse,3.685616,without NUI
2021,4,4/1/2021,P4,Diverse,-1.922867,with NUI
2021,5,5/1/2021,P1,Conventional,-3.677122,without NUI
2021,5,5/1/2021,P2,Conventional,-2.52006,with NUI
2021,5,5/1/2021,P3,Diverse,-0.507353,without NUI
2021,5,5/1/2021,P4,Diverse,-1.110944,with NUI
2021,6,6/1/2021,P1,Conventional,0.654151,without NUI
2021,6,6/1/2021,P2,Conventional,-4.461015,with NUI
2021,6,6/1/2021,P3,Diverse,0.51865,without NUI
2021,6,6/1/2021,P4,Diverse,-2.352649,with NUI
2021,7,7/1/2021,P1,Conventional,3.647228,without NUI
2021,7,7/1/2021,P2,Conventional,-0.68433,with NUI
2021,7,7/1/2021,P3,Diverse,0.105784,without NUI
2021,7,7/1/2021,P4,Diverse,2.793454,with NUI
2021,8,8/1/2021,P1,Conventional,3.250408,without NUI
2021,8,8/1/2021,P2,Conventional,3.994914,with NUI
2021,8,8/1/2021,P3,Diverse,2.570114,without NUI
2021,8,8/1/2021,P4,Diverse,1.518072,with NUI
2021,9,9/1/2021,P1,Conventional,1.182996,without NUI
2021,9,9/1/2021,P2,Conventional,4.346542,with NUI
2021,9,9/1/2021,P3,Diverse,0.519604,without NUI
2021,9,9/1/2021,P4,Diverse,1.087743,with NUI
2021,10,10/1/2021,P1,Conventional,-0.581133,without NUI
2021,10,10/1/2021,P2,Conventional,-1.644354,with NUI
2021,10,10/1/2021,P3,Diverse,-1.862242,without NUI
2021,10,10/1/2021,P4,Diverse,-1.142537,with NUI
2021,11,11/1/2021,P1,Conventional,0.89097,without NUI
2021,11,11/1/2021,P2,Conventional,-1.397605,with NUI
2021,11,11/1/2021,P3,Diverse,-1.808128,without NUI
2021,11,11/1/2021,P4,Diverse,-3.896577,with NUI
2021,12,12/1/2021,P1,Conventional,-1.171244,without NUI
2021,12,12/1/2021,P2,Conventional,-2.738258,with NUI
2021,12,12/1/2021,P3,Diverse,-0.4688,without NUI
2021,12,12/1/2021,P4,Diverse,-4.051128,with NUI
2021,13,13/01/2021,P1,Conventional,1.203798,without NUI
2021,13,13/01/2021,P2,Conventional,1.305121,with NUI
2021,13,13/01/2021,P3,Diverse,-0.322653,without NUI
2021,13,13/01/2021,P4,Diverse,-4.337733,with NUI
2021,14,14/01/2021,P1,Conventional,4.317516,without NUI
2021,14,14/01/2021,P2,Conventional,0.988223,with NUI
2021,14,14/01/2021,P3,Diverse,6.461575,without NUI
2021,14,14/01/2021,P4,Diverse,5.908047,with NUI
2021,15,15/01/2021,P1,Conventional,8.348926,without NUI
2021,15,15/01/2021,P2,Conventional,7.026756,with NUI
2021,15,15/01/2021,P3,Diverse,4.931447,without NUI
2021,15,15/01/2021,P4,Diverse,5.717615,with NUI
2021,16,16/01/2021,P1,Conventional,-1.350134,without NUI
2021,16,16/01/2021,P2,Conventional,1.604708,with NUI
2021,16,16/01/2021,P3,Diverse,-0.778269,without NUI
2021,16,16/01/2021,P4,Diverse,2.047993,with NUI
2021,17,17/01/2021,P1,Conventional,-0.028002,without NUI
2021,17,17/01/2021,P2,Conventional,2.093028,with NUI
2021,17,17/01/2021,P3,Diverse,5.010343,without NUI
2021,17,17/01/2021,P4,Diverse,-2.786766,with NUI
2021,18,18/01/2021,P1,Conventional,3.887395,without NUI
2021,18,18/01/2021,P2,Conventional,3.580247,with NUI
2021,18,18/01/2021,P3,Diverse,4.653747,without NUI
2021,18,18/01/2021,P4,Diverse,2.488749,with NUI
2021,19,19/01/2021,P1,Conventional,-1.609163,without NUI
2021,19,19/01/2021,P2,Conventional,3.561605333,with NUI
2021,19,19/01/2021,P3,Diverse,1.696291,without NUI
2021,19,19/01/2021,P4,Diverse,1.244812,with NUI
2021,20,20/01/2021,P1,Conventional,0.3770545,without NUI
2021,20,20/01/2021,P2,Conventional,3.542963667,with NUI
2021,20,20/01/2021,P3,Diverse,7.948765,without NUI
2021,20,20/01/2021,P4,Diverse,6.79367,with NUI
2021,21,21/01/2021,P1,Conventional,2.363272,without NUI
2021,21,21/01/2021,P2,Conventional,3.524322,with NUI
2021,21,21/01/2021,P3,Diverse,4.362881,without NUI
2021,21,21/01/2021,P4,Diverse,1.953474,with NUI
2021,22,22/01/2021,P1,Conventional,4.3494895,without NUI
2021,22,22/01/2021,P2,Conventional,3.505680333,with NUI
2021,22,22/01/2021,P3,Diverse,5.944048,without NUI
2021,22,22/01/2021,P4,Diverse,4.367392,with NUI
2021,23,23/01/2021,P1,Conventional,6.335707,without NUI
2021,23,23/01/2021,P2,Conventional,3.487038667,with NUI
2021,23,23/01/2021,P3,Diverse,-4.027348,without NUI
2021,23,23/01/2021,P4,Diverse,-1.904379,with NUI
2021,24,24/01/2021,P1,Conventional,8.3219245,without NUI
2021,24,24/01/2021,P2,Conventional,3.468397,with NUI
2021,24,24/01/2021,P3,Diverse,1.507241,without NUI
2021,24,24/01/2021,P4,Diverse,-6.103332,with NUI
2021,25,25/01/2021,P1,Conventional,10.308142,without NUI
2021,25,25/01/2021,P2,Conventional,3.8114285,with NUI
2021,25,25/01/2021,P3,Diverse,-3.610929,without NUI
2021,25,25/01/2021,P4,Diverse,-10.302285,with NUI
2021,26,26/01/2021,P1,Conventional,4.418983,without NUI
2021,26,26/01/2021,P2,Conventional,4.15446,with NUI
2021,26,26/01/2021,P3,Diverse,-4.316987,without NUI
2021,26,26/01/2021,P4,Diverse,2.799303,with NUI
2021,27,27/01/2021,P1,Conventional,0.398405,without NUI
2021,27,27/01/2021,P2,Conventional,3.163428,with NUI
2021,27,27/01/2021,P3,Diverse,-0.578456,without NUI
2021,27,27/01/2021,P4,Diverse,-6.723741,with NUI
2021,28,28/01/2021,P1,Conventional,1.835939,without NUI
2021,28,28/01/2021,P2,Conventional,2.172396,with NUI
2021,28,28/01/2021,P3,Diverse,-2.045063,without NUI
2021,28,28/01/2021,P4,Diverse,-6.233698,with NUI
2021,29,29/01/2021,P1,Conventional,-4.565695,without NUI
2021,29,29/01/2021,P2,Conventional,-1.092514,with NUI
2021,29,29/01/2021,P3,Diverse,-7.527457,without NUI
2021,29,29/01/2021,P4,Diverse,1.515695,with NUI
2021,30,30/01/2021,P1,Conventional,1.86187,without NUI
2021,30,30/01/2021,P2,Conventional,10.471742,with NUI
2021,30,30/01/2021,P3,Diverse,6.386458,without NUI
2021,30,30/01/2021,P4,Diverse,5.227664,with NUI
2021,31,31/01/2021,P1,Conventional,-7.366294,without NUI
2021,31,31/01/2021,P2,Conventional,-4.698889,with NUI
2021,31,31/01/2021,P3,Diverse,-1.892317,without NUI
2021,31,31/01/2021,P4,Diverse,-8.925478,with NUI
2021,32,1/2/2021,P1,Conventional,1.687585,without NUI
2021,32,1/2/2021,P2,Conventional,-3.122937,with NUI
2021,32,1/2/2021,P3,Diverse,1.340431,without NUI
2021,32,1/2/2021,P4,Diverse,-0.491457,with NUI
2021,33,2/2/2021,P1,Conventional,10.741464,without NUI
2021,33,2/2/2021,P2,Conventional,-1.546985,with NUI
2021,33,2/2/2021,P3,Diverse,6.126163,without NUI
2021,33,2/2/2021,P4,Diverse,11.04973,with NUI
2021,34,3/2/2021,P1,Conventional,15.157442,without NUI
2021,34,3/2/2021,P2,Conventional,0.028967,with NUI
2021,34,3/2/2021,P3,Diverse,3.340328,without NUI
2021,34,3/2/2021,P4,Diverse,5.875872,with NUI
2021,35,4/2/2021,P1,Conventional,8.947077,without NUI
2021,35,4/2/2021,P2,Conventional,4.696623,with NUI
2021,35,4/2/2021,P3,Diverse,4.372048,without NUI
2021,35,4/2/2021,P4,Diverse,3.905707,with NUI
2021,36,5/2/2021,P1,Conventional,6.327281,without NUI
2021,36,5/2/2021,P2,Conventional,4.055659,with NUI
2021,36,5/2/2021,P3,Diverse,3.255976,without NUI
2021,36,5/2/2021,P4,Diverse,-1.191295,with NUI
2021,37,6/2/2021,P1,Conventional,4.645543,without NUI
2021,37,6/2/2021,P2,Conventional,7.864104,with NUI
2021,37,6/2/2021,P3,Diverse,3.606106,without NUI
2021,37,6/2/2021,P4,Diverse,3.652423,with NUI
2021,38,7/2/2021,P1,Conventional,-0.185045,without NUI
2021,38,7/2/2021,P2,Conventional,9.291041,with NUI
2021,38,7/2/2021,P3,Diverse,0.910537,without NUI
2021,38,7/2/2021,P4,Diverse,-1.119454,with NUI
2021,39,8/2/2021,P1,Conventional,8.331109,without NUI
2021,39,8/2/2021,P2,Conventional,8.330364333,with NUI
2021,39,8/2/2021,P3,Diverse,2.496512,without NUI
2021,39,8/2/2021,P4,Diverse,2.466874,with NUI
2021,40,9/2/2021,P1,Conventional,4.811328,without NUI
2021,40,9/2/2021,P2,Conventional,7.369687667,with NUI
2021,40,9/2/2021,P3,Diverse,-1.555806,without NUI
2021,40,9/2/2021,P4,Diverse,14.65211,with NUI
2021,41,10/2/2021,P1,Conventional,1.291547,without NUI
2021,41,10/2/2021,P2,Conventional,6.409011,with NUI
2021,41,10/2/2021,P3,Diverse,7.755806,without NUI
2021,41,10/2/2021,P4,Diverse,6.12624,with NUI
2021,42,11/2/2021,P1,Conventional,5.004027,without NUI
2021,42,11/2/2021,P2,Conventional,3.974981,with NUI
2021,42,11/2/2021,P3,Diverse,4.892868,without NUI
2021,42,11/2/2021,P4,Diverse,1.172476,with NUI
2021,43,12/2/2021,P1,Conventional,11.141479,without NUI
2021,43,12/2/2021,P2,Conventional,7.920789,with NUI
2021,43,12/2/2021,P3,Diverse,4.012438,without NUI
2021,43,12/2/2021,P4,Diverse,-2.623911,with NUI
2021,44,13/02/2021,P1,Conventional,16.3403225,without NUI
2021,44,13/02/2021,P2,Conventional,8.379865,with NUI
2021,44,13/02/2021,P3,Diverse,-2.982775,without NUI
2021,44,13/02/2021,P4,Diverse,0.548749,with NUI
2021,45,14/02/2021,P1,Conventional,21.539166,without NUI
2021,45,14/02/2021,P2,Conventional,8.838941,with NUI
2021,45,14/02/2021,P3,Diverse,6.733238,without NUI
2021,45,14/02/2021,P4,Diverse,-1.8694205,with NUI
2021,46,15/02/2021,P1,Conventional,23.417159,without NUI
2021,46,15/02/2021,P2,Conventional,-3.988497,with NUI
2021,46,15/02/2021,P3,Diverse,1.326052,without NUI
2021,46,15/02/2021,P4,Diverse,-4.28759,with NUI
2021,47,16/02/2021,P1,Conventional,25.295152,without NUI
2021,47,16/02/2021,P2,Conventional,-3.168473,with NUI
2021,47,16/02/2021,P3,Diverse,3.560885,without NUI
2021,47,16/02/2021,P4,Diverse,7.876058,with NUI
2021,48,17/02/2021,P1,Conventional,3.196186,without NUI
2021,48,17/02/2021,P2,Conventional,-2.348449,with NUI
2021,48,17/02/2021,P3,Diverse,1.789943,without NUI
2021,48,17/02/2021,P4,Diverse,-1.487309,with NUI
2021,49,18/02/2021,P1,Conventional,3.01806,without NUI
2021,49,18/02/2021,P2,Conventional,2.605338,with NUI
2021,49,18/02/2021,P3,Diverse,1.229141,without NUI
2021,49,18/02/2021,P4,Diverse,4.843214,with NUI
2021,50,19/02/2021,P1,Conventional,1.999754,without NUI
2021,50,19/02/2021,P2,Conventional,2.259459,with NUI
2021,50,19/02/2021,P3,Diverse,3.871926,without NUI
2021,50,19/02/2021,P4,Diverse,1.467999,with NUI
2021,51,20/02/2021,P1,Conventional,1.613883,without NUI
2021,51,20/02/2021,P2,Conventional,0.568706,with NUI
2021,51,20/02/2021,P3,Diverse,6.294611,without NUI
2021,51,20/02/2021,P4,Diverse,4.702243,with NUI
2021,52,21/02/2021,P1,Conventional,4.596971,without NUI
2021,52,21/02/2021,P2,Conventional,5.032957,with NUI
2021,52,21/02/2021,P3,Diverse,4.123786,without NUI
2021,52,21/02/2021,P4,Diverse,4.687239,with NUI
2021,53,22/02/2021,P1,Conventional,2.050992,without NUI
2021,53,22/02/2021,P2,Conventional,5.159907,with NUI
2021,53,22/02/2021,P3,Diverse,4.365583,without NUI
2021,53,22/02/2021,P4,Diverse,5.598198,with NUI
2021,54,23/02/2021,P1,Conventional,8.762887,without NUI
2021,54,23/02/2021,P2,Conventional,8.122273,with NUI
2021,54,23/02/2021,P3,Diverse,5.98816,without NUI
2021,54,23/02/2021,P4,Diverse,5.563634,with NUI
2021,55,24/02/2021,P1,Conventional,9.008804,without NUI
2021,55,24/02/2021,P2,Conventional,7.203319,with NUI
2021,55,24/02/2021,P3,Diverse,6.523881,without NUI
2021,55,24/02/2021,P4,Diverse,3.407733,with NUI
2021,56,25/02/2021,P1,Conventional,-2.182368,without NUI
2021,56,25/02/2021,P2,Conventional,-4.650471,with NUI
2021,56,25/02/2021,P3,Diverse,-0.160756,without NUI
2021,56,25/02/2021,P4,Diverse,-0.537706,with NUI
2021,57,26/02/2021,P1,Conventional,-0.276962,without NUI
2021,57,26/02/2021,P2,Conventional,-0.903577,with NUI
2021,57,26/02/2021,P3,Diverse,3.361258,without NUI
2021,57,26/02/2021,P4,Diverse,-4.386521,with NUI
2021,58,27/02/2021,P1,Conventional,0.393503,without NUI
2021,58,27/02/2021,P2,Conventional,6.163421,with NUI
2021,58,27/02/2021,P3,Diverse,4.737078,without NUI
2021,58,27/02/2021,P4,Diverse,0.259363,with NUI
2021,59,28/02/2021,P1,Conventional,-1.619308,without NUI
2021,59,28/02/2021,P2,Conventional,-0.623893,with NUI
2021,59,28/02/2021,P3,Diverse,1.110046,without NUI
2021,59,28/02/2021,P4,Diverse,0.409587,with NUI
2021,60,1/3/2021,P1,Conventional,-1.918055,without NUI
2021,60,1/3/2021,P2,Conventional,4.026986,with NUI
2021,60,1/3/2021,P3,Diverse,4.010759,without NUI
2021,60,1/3/2021,P4,Diverse,-0.323528,with NUI
2021,61,2/3/2021,P1,Conventional,1.292788,without NUI
2021,61,2/3/2021,P2,Conventional,-1.601364,with NUI
2021,61,2/3/2021,P3,Diverse,0.654809,without NUI
2021,61,2/3/2021,P4,Diverse,2.016858,with NUI
2021,62,3/3/2021,P1,Conventional,0.928463,without NUI
2021,62,3/3/2021,P2,Conventional,3.969678,with NUI
2021,62,3/3/2021,P3,Diverse,0.559979,without NUI
2021,62,3/3/2021,P4,Diverse,-1.388904,with NUI
2021,63,4/3/2021,P1,Conventional,-0.618864,without NUI
2021,63,4/3/2021,P2,Conventional,4.361603,with NUI
2021,63,4/3/2021,P3,Diverse,1.198845,without NUI
2021,63,4/3/2021,P4,Diverse,1.086106,with NUI
2021,64,5/3/2021,P1,Conventional,5.253272,without NUI
2021,64,5/3/2021,P2,Conventional,3.00553,with NUI
2021,64,5/3/2021,P3,Diverse,1.692853,without NUI
2021,64,5/3/2021,P4,Diverse,0.286182,with NUI
2021,65,6/3/2021,P1,Conventional,4.256665,without NUI
2021,65,6/3/2021,P2,Conventional,7.274022,with NUI
2021,65,6/3/2021,P3,Diverse,2.126193,without NUI
2021,65,6/3/2021,P4,Diverse,-0.229813,with NUI
2021,66,7/3/2021,P1,Conventional,0.595213,without NUI
2021,66,7/3/2021,P2,Conventional,1.095052,with NUI
2021,66,7/3/2021,P3,Diverse,-1.569395,without NUI
2021,66,7/3/2021,P4,Diverse,-2.250725,with NUI
2021,67,8/3/2021,P1,Conventional,6.231743,without NUI
2021,67,8/3/2021,P2,Conventional,3.588303,with NUI
2021,67,8/3/2021,P3,Diverse,2.411388,without NUI
2021,67,8/3/2021,P4,Diverse,10.311306,with NUI
2021,68,9/3/2021,P1,Conventional,13.627654,without NUI
2021,68,9/3/2021,P2,Conventional,11.753457,with NUI
2021,68,9/3/2021,P3,Diverse,25.445138,without NUI
2021,68,9/3/2021,P4,Diverse,1.602413,with NUI
2021,69,10/3/2021,P1,Conventional,2.535437,without NUI
2021,69,10/3/2021,P2,Conventional,4.173773,with NUI
2021,69,10/3/2021,P3,Diverse,1.315201,without NUI
2021,69,10/3/2021,P4,Diverse,1.012265,with NUI
2021,70,11/3/2021,P1,Conventional,14.162651,without NUI
2021,70,11/3/2021,P2,Conventional,31.493419,with NUI
2021,70,11/3/2021,P3,Diverse,1.822571,without NUI
2021,70,11/3/2021,P4,Diverse,-0.886548,with NUI
2021,71,12/3/2021,P1,Conventional,46.44531,without NUI
2021,71,12/3/2021,P2,Conventional,40.055598,with NUI
2021,71,12/3/2021,P3,Diverse,10.435343,without NUI
2021,71,12/3/2021,P4,Diverse,12.4966,with NUI
2021,72,13/03/2021,P1,Conventional,24.734614,without NUI
2021,72,13/03/2021,P2,Conventional,16.160141,with NUI
2021,72,13/03/2021,P3,Diverse,6.366426,without NUI
2021,72,13/03/2021,P4,Diverse,10.430065,with NUI
2021,73,14/03/2021,P1,Conventional,8.82686,without NUI
2021,73,14/03/2021,P2,Conventional,12.943214,with NUI
2021,73,14/03/2021,P3,Diverse,10.060336,without NUI
2021,73,14/03/2021,P4,Diverse,7.97477,with NUI
2021,74,15/03/2021,P1,Conventional,10.817572,without NUI
2021,74,15/03/2021,P2,Conventional,10.098487,with NUI
2021,74,15/03/2021,P3,Diverse,1.879427,without NUI
2021,74,15/03/2021,P4,Diverse,1.581917,with NUI
2021,75,16/03/2021,P1,Conventional,14.022628,without NUI
2021,75,16/03/2021,P2,Conventional,12.942524,with NUI
2021,75,16/03/2021,P3,Diverse,3.573639,without NUI
2021,75,16/03/2021,P4,Diverse,12.489059,with NUI
2021,76,17/03/2021,P1,Conventional,24.298818,without NUI
2021,76,17/03/2021,P2,Conventional,36.515767,with NUI
2021,76,17/03/2021,P3,Diverse,6.292514,without NUI
2021,76,17/03/2021,P4,Diverse,7.378625,with NUI
2021,77,18/03/2021,P1,Conventional,15.08846,without NUI
2021,77,18/03/2021,P2,Conventional,12.92133,with NUI
2021,77,18/03/2021,P3,Diverse,7.109578,without NUI
2021,77,18/03/2021,P4,Diverse,3.312989,with NUI
2021,78,19/03/2021,P1,Conventional,1.222623,without NUI
2021,78,19/03/2021,P2,Conventional,-0.119249,with NUI
2021,78,19/03/2021,P3,Diverse,3.689827,without NUI
2021,78,19/03/2021,P4,Diverse,2.472043,with NUI
2021,79,20/03/2021,P1,Conventional,3.453379,without NUI
2021,79,20/03/2021,P2,Conventional,10.361677,with NUI
2021,79,20/03/2021,P3,Diverse,4.208761,without NUI
2021,79,20/03/2021,P4,Diverse,3.512906,with NUI
2021,80,21/03/2021,P1,Conventional,7.674188,without NUI
2021,80,21/03/2021,P2,Conventional,5.076627,with NUI
2021,80,21/03/2021,P3,Diverse,7.8352,without NUI
2021,80,21/03/2021,P4,Diverse,6.20926,with NUI
2021,81,22/03/2021,P1,Conventional,8.763867,without NUI
2021,81,22/03/2021,P2,Conventional,3.226798,with NUI
2021,81,22/03/2021,P3,Diverse,1.161562,without NUI
2021,81,22/03/2021,P4,Diverse,11.266777,with NUI
2021,82,23/03/2021,P1,Conventional,4.93414,without NUI
2021,82,23/03/2021,P2,Conventional,5.741335,with NUI
2021,82,23/03/2021,P3,Diverse,3.83519,without NUI
2021,82,23/03/2021,P4,Diverse,17.723752,with NUI
2021,83,24/03/2021,P1,Conventional,5.249394,without NUI
2021,83,24/03/2021,P2,Conventional,6.441518,with NUI
2021,83,24/03/2021,P3,Diverse,6.508818,without NUI
2021,83,24/03/2021,P4,Diverse,4.692613,with NUI
2021,84,25/03/2021,P1,Conventional,2.71151,without NUI
2021,84,25/03/2021,P2,Conventional,7.388266,with NUI
2021,84,25/03/2021,P3,Diverse,6.900436,without NUI
2021,84,25/03/2021,P4,Diverse,7.621361,with NUI
2021,85,26/03/2021,P1,Conventional,1.094077,without NUI
2021,85,26/03/2021,P2,Conventional,10.869607,with NUI
2021,85,26/03/2021,P3,Diverse,7.553956,without NUI
2021,85,26/03/2021,P4,Diverse,4.824459,with NUI
2021,86,27/03/2021,P1,Conventional,0.029043,without NUI
2021,86,27/03/2021,P2,Conventional,-0.917025,with NUI
2021,86,27/03/2021,P3,Diverse,3.465266,without NUI
2021,86,27/03/2021,P4,Diverse,6.434882,with NUI
2021,87,28/03/2021,P1,Conventional,8.38733,without NUI
2021,87,28/03/2021,P2,Conventional,8.014014,with NUI
2021,87,28/03/2021,P3,Diverse,5.952381,without NUI
2021,87,28/03/2021,P4,Diverse,12.729717,with NUI
2021,88,29/03/2021,P1,Conventional,3.432669,without NUI
2021,88,29/03/2021,P2,Conventional,-2.476605,with NUI
2021,88,29/03/2021,P3,Diverse,7.881402,without NUI
2021,88,29/03/2021,P4,Diverse,8.612614,with NUI
2021,89,30/03/2021,P1,Conventional,0.634777,without NUI
2021,89,30/03/2021,P2,Conventional,1.788293,with NUI
2021,89,30/03/2021,P3,Diverse,4.064873,without NUI
2021,89,30/03/2021,P4,Diverse,-0.036581,with NUI
2021,90,31/03/2021,P1,Conventional,1.446525,without NUI
2021,90,31/03/2021,P2,Conventional,2.409589,with NUI
2021,90,31/03/2021,P3,Diverse,0.572649,without NUI
2021,90,31/03/2021,P4,Diverse,0.078593,with NUI
2021,91,1/4/2021,P1,Conventional,6.536389,without NUI
2021,91,1/4/2021,P2,Conventional,4.313052,with NUI
2021,91,1/4/2021,P3,Diverse,2.078216,without NUI
2021,91,1/4/2021,P4,Diverse,8.813944,with NUI
2021,92,2/4/2021,P1,Conventional,5.027899,without NUI
2021,92,2/4/2021,P2,Conventional,3.083406,with NUI
2021,92,2/4/2021,P3,Diverse,8.907351,without NUI
2021,92,2/4/2021,P4,Diverse,7.777357,with NUI
2021,93,3/4/2021,P1,Conventional,3.58401,without NUI
2021,93,3/4/2021,P2,Conventional,4.61594,with NUI
2021,93,3/4/2021,P3,Diverse,-0.719245,without NUI
2021,93,3/4/2021,P4,Diverse,0.357474,with NUI
2021,94,4/4/2021,P1,Conventional,5.589633,without NUI
2021,94,4/4/2021,P2,Conventional,3.456428,with NUI
2021,94,4/4/2021,P3,Diverse,8.596418,without NUI
2021,94,4/4/2021,P4,Diverse,-1.572705,with NUI
2021,95,5/4/2021,P1,Conventional,4.147572,without NUI
2021,95,5/4/2021,P2,Conventional,2.172677,with NUI
2021,95,5/4/2021,P3,Diverse,3.742667,without NUI
2021,95,5/4/2021,P4,Diverse,1.246547,with NUI
2021,96,6/4/2021,P1,Conventional,4.811148,without NUI
2021,96,6/4/2021,P2,Conventional,3.256004,with NUI
2021,96,6/4/2021,P3,Diverse,7.211101,without NUI
2021,96,6/4/2021,P4,Diverse,6.611204,with NUI
2021,97,7/4/2021,P1,Conventional,0.063552,without NUI
2021,97,7/4/2021,P2,Conventional,0.300042,with NUI
2021,97,7/4/2021,P3,Diverse,6.024259,without NUI
2021,97,7/4/2021,P4,Diverse,3.537385,with NUI
2021,98,8/4/2021,P1,Conventional,1.800986,without NUI
2021,98,8/4/2021,P2,Conventional,1.646765,with NUI
2021,98,8/4/2021,P3,Diverse,7.034593,without NUI
2021,98,8/4/2021,P4,Diverse,3.2558,with NUI
2021,99,9/4/2021,P1,Conventional,4.376168,without NUI
2021,99,9/4/2021,P2,Conventional,3.137577,with NUI
2021,99,9/4/2021,P3,Diverse,5.951972,without NUI
2021,99,9/4/2021,P4,Diverse,5.141441,with NUI
2021,100,10/4/2021,P1,Conventional,1.589234,without NUI
2021,100,10/4/2021,P2,Conventional,4.631327,with NUI
2021,100,10/4/2021,P3,Diverse,4.997098,without NUI
2021,100,10/4/2021,P4,Diverse,4.994655,with NUI
2021,101,11/4/2021,P1,Conventional,4.301186,without NUI
2021,101,11/4/2021,P2,Conventional,4.209062,with NUI
2021,101,11/4/2021,P3,Diverse,5.869424,without NUI
2021,101,11/4/2021,P4,Diverse,1.577562,with NUI
2021,102,12/4/2021,P1,Conventional,5.043891,without NUI
2021,102,12/4/2021,P2,Conventional,3.244698,with NUI
2021,102,12/4/2021,P3,Diverse,3.2455,without NUI
2021,102,12/4/2021,P4,Diverse,4.972055,with NUI
2021,103,13/04/2021,P1,Conventional,4.322866,without NUI
2021,103,13/04/2021,P2,Conventional,2.89355,with NUI
2021,103,13/04/2021,P3,Diverse,6.310569,without NUI
2021,103,13/04/2021,P4,Diverse,5.381933,with NUI
2021,104,14/04/2021,P1,Conventional,2.739727,without NUI
2021,104,14/04/2021,P2,Conventional,-0.577318,with NUI
2021,104,14/04/2021,P3,Diverse,-0.46619,without NUI
2021,104,14/04/2021,P4,Diverse,4.632763,with NUI
2021,105,15/04/2021,P1,Conventional,4.520096,without NUI
2021,105,15/04/2021,P2,Conventional,4.514521,with NUI
2021,105,15/04/2021,P3,Diverse,3.328363,without NUI
2021,105,15/04/2021,P4,Diverse,4.096476,with NUI
2021,106,16/04/2021,P1,Conventional,4.030856,without NUI
2021,106,16/04/2021,P2,Conventional,2.959321,with NUI
2021,106,16/04/2021,P3,Diverse,2.558289,without NUI
2021,106,16/04/2021,P4,Diverse,0.011535,with NUI
2021,107,17/04/2021,P1,Conventional,3.569533,without NUI
2021,107,17/04/2021,P2,Conventional,3.981894,with NUI
2021,107,17/04/2021,P3,Diverse,2.436867,without NUI
2021,107,17/04/2021,P4,Diverse,3.580713,with NUI
2021,108,18/04/2021,P1,Conventional,3.407019,without NUI
2021,108,18/04/2021,P2,Conventional,13.219491,with NUI
2021,108,18/04/2021,P3,Diverse,5.38604,without NUI
2021,108,18/04/2021,P4,Diverse,0.443417,with NUI
2021,109,19/04/2021,P1,Conventional,3.421383,without NUI
2021,109,19/04/2021,P2,Conventional,4.237716,with NUI
2021,109,19/04/2021,P3,Diverse,13.074144,without NUI
2021,109,19/04/2021,P4,Diverse,-1.271435,with NUI
2021,110,20/04/2021,P1,Conventional,1.097192,without NUI
2021,110,20/04/2021,P2,Conventional,1.14788,with NUI
2021,110,20/04/2021,P3,Diverse,2.806436,without NUI
2021,110,20/04/2021,P4,Diverse,3.646193,with NUI
2021,111,21/04/2021,P1,Conventional,3.172493,without NUI
2021,111,21/04/2021,P2,Conventional,4.333849,with NUI
2021,111,21/04/2021,P3,Diverse,8.565885,without NUI
2021,111,21/04/2021,P4,Diverse,8.17791,with NUI
2021,112,22/04/2021,P1,Conventional,-1.566989,without NUI
2021,112,22/04/2021,P2,Conventional,2.369759,with NUI
2021,112,22/04/2021,P3,Diverse,1.491092,without NUI
2021,112,22/04/2021,P4,Diverse,1.708737,with NUI
2021,113,23/04/2021,P1,Conventional,2.831412,without NUI
2021,113,23/04/2021,P2,Conventional,6.118708,with NUI
2021,113,23/04/2021,P3,Diverse,-3.26579,without NUI
2021,113,23/04/2021,P4,Diverse,6.004091,with NUI
2021,114,24/04/2021,P1,Conventional,0.789265,without NUI
2021,114,24/04/2021,P2,Conventional,1.762804,with NUI
2021,114,24/04/2021,P3,Diverse,-0.154555,without NUI
2021,114,24/04/2021,P4,Diverse,2.415788,with NUI
2021,115,25/04/2021,P1,Conventional,2.335252,without NUI
2021,115,25/04/2021,P2,Conventional,0.647578,with NUI
2021,115,25/04/2021,P3,Diverse,0.528147,without NUI
2021,115,25/04/2021,P4,Diverse,1.468946,with NUI
2021,116,26/04/2021,P1,Conventional,-0.206553,without NUI
2021,116,26/04/2021,P2,Conventional,2.174755,with NUI
