date,plot,rotation,wfps_5,wfps_25
2/23/2020,P4,Diverse,30.77459688,65.61373116
2/24/2020,P1,Conventional,34.69729661,60.7060529
2/24/2020,P2,Conventional,32.97913275,58.63491181
2/24/2020,P3,Diverse,36.13654832,58.08053895
2/24/2020,P4,Diverse,31.64521215,65.50836184
2/25/2020,P1,Conventional,35.65687163,60.88372907
2/25/2020,P2,Conventional,33.81195935,58.660903
2/25/2020,P3,Diverse,37.3899527,58.08172756
2/25/2020,P4,Diverse,32.99617401,65.54021111
2/26/2020,P1,Conventional,36.5459145,61.07279381
2/26/2020,P2,Conventional,35.19022807,58.77137803
2/26/2020,P3,Diverse,38.92081659,58.21809037
2/26/2020,P4,Diverse,34.30754904,65.64057942
2/27/2020,P1,Conventional,37.21052321,61.23585982
2/27/2020,P2,Conventional,36.56598851,59.00383772
2/27/2020,P3,Diverse,40.25866279,58.3200822
2/27/2020,P4,Diverse,35.47378624,65.8732048
2/28/2020,P1,Conventional,37.29214132,61.34216275
2/28/2020,P2,Conventional,37.14266018,59.25419018
2/28/2020,P3,Diverse,40.90672217,58.36670789
2/28/2020,P4,Diverse,36.3046492,66.18098766
2/29/2020,P1,Conventional,36.70580459,61.28572203
2/29/2020,P2,Conventional,36.72590515,59.31384432
2/29/2020,P3,Diverse,40.83334495,58.49601247
2/29/2020,P4,Diverse,35.86777671,66.32640467
3/1/2020,P1,Conventional,35.44657772,61.12283864
3/1/2020,P2,Conventional,35.13405625,59.1222517
3/1/2020,P3,Diverse,40.50742639,58.55178217
3/1/2020,P4,Diverse,33.75137684,66.1761834
3/2/2020,P1,Conventional,34.65412543,60.94994684
3/2/2020,P2,Conventional,36.52733499,58.96297513
3/2/2020,P3,Diverse,40.06321389,59.14856777
3/2/2020,P4,Diverse,32.81460096,66.24152683
3/3/2020,P1,Conventional,36.80991576,61.57561629
3/3/2020,P2,Conventional,41.73814038,59.65822636
3/3/2020,P3,Diverse,42.31230606,59.87885426
3/3/2020,P4,Diverse,36.50614923,67.22833895
3/4/2020,P1,Conventional,39.60558929,62.64237068
3/4/2020,P2,Conventional,42.59231341,61.58522699
3/4/2020,P3,Diverse,44.3227765,60.39460953
3/4/2020,P4,Diverse,40.70655475,68.72470322
3/5/2020,P1,Conventional,40.30842735,62.96918816
3/5/2020,P2,Conventional,43.10675676,62.27917408
3/5/2020,P3,Diverse,44.88372463,60.52984419
3/5/2020,P4,Diverse,42.58738117,69.333225
3/6/2020,P1,Conventional,40.58965296,63.40536023
3/6/2020,P2,Conventional,42.96112388,62.87671269
3/6/2020,P3,Diverse,44.70498718,60.33359984
3/6/2020,P4,Diverse,43.13865003,69.47110088
3/7/2020,P1,Conventional,40.05522374,63.27373867
3/7/2020,P2,Conventional,41.94035836,62.58216218
3/7/2020,P3,Diverse,44.42054231,59.98692661
3/7/2020,P4,Diverse,42.52172687,68.89429615
3/8/2020,P1,Conventional,40.51488376,63.69170366
3/8/2020,P2,Conventional,43.43839987,63.23218302
3/8/2020,P3,Diverse,45.10188857,60.65228611
3/8/2020,P4,Diverse,43.47783889,69.5323773
3/9/2020,P1,Conventional,54.86213582,71.42522857
3/9/2020,P2,Conventional,61.92649503,70.92884321
3/9/2020,P3,Diverse,55.81816007,66.51934823
3/9/2020,P4,Diverse,51.9063067,75.71860407
3/10/2020,P1,Conventional,71.61822075,75.99464883
3/10/2020,P2,Conventional,81.15272623,76.26466888
3/10/2020,P3,Diverse,68.74749987,71.84837775
3/10/2020,P4,Diverse,70.72567433,81.58700533
3/11/2020,P1,Conventional,58.60507487,72.85997235
3/11/2020,P2,Conventional,59.43346995,76.33891181
3/11/2020,P3,Diverse,66.56202626,71.84916553
3/11/2020,P4,Diverse,57.49444701,81.80065505
3/12/2020,P1,Conventional,54.50266592,70.01791414
3/12/2020,P2,Conventional,52.54715881,75.26418349
3/12/2020,P3,Diverse,62.04543966,67.77124839
3/12/2020,P4,Diverse,46.64163112,77.95504621
3/13/2020,P1,Conventional,55.16124698,70.31029476
3/13/2020,P2,Conventional,52.17373178,74.2709465
3/13/2020,P3,Diverse,60.33054647,67.9598762
3/13/2020,P4,Diverse,46.691525,73.25182314
3/14/2020,P1,Conventional,43.66388144,66.0600322
3/14/2020,P2,Conventional,45.64295227,67.80716386
3/14/2020,P3,Diverse,49.90045329,61.80931521
3/14/2020,P4,Diverse,40.51012153,69.67274653
3/15/2020,P1,Conventional,40.75643021,64.65308431
3/15/2020,P2,Conventional,41.97176317,65.270741
3/15/2020,P3,Diverse,45.10943034,60.72362279
3/15/2020,P4,Diverse,38.54879252,68.61648504
3/16/2020,P1,Conventional,37.36612861,63.9367471
3/16/2020,P2,Conventional,39.05493419,63.99166853
3/16/2020,P3,Diverse,41.45765323,60.32278816
3/16/2020,P4,Diverse,35.16808088,68.01685297
3/17/2020,P1,Conventional,40.43729885,63.85077146
3/17/2020,P2,Conventional,41.37402342,63.84508873
3/17/2020,P3,Diverse,43.98649853,60.45005057
3/17/2020,P4,Diverse,37.70552444,67.86301127
3/18/2020,P1,Conventional,36.55658584,63.40501717
3/18/2020,P2,Conventional,38.08321146,63.02541657
3/18/2020,P3,Diverse,40.62014167,60.02603835
3/18/2020,P4,Diverse,35.09633726,67.62802374
3/19/2020,P1,Conventional,38.67363841,63.30320259
3/19/2020,P2,Conventional,39.38157182,62.73995549
3/19/2020,P3,Diverse,42.15077139,59.99960893
3/19/2020,P4,Diverse,36.29373397,67.57865578
3/20/2020,P1,Conventional,45.42314749,66.65387753
3/20/2020,P2,Conventional,46.10762372,65.95006181
3/20/2020,P3,Diverse,49.0810066,62.59152165
3/20/2020,P4,Diverse,44.84966862,71.06193624
3/21/2020,P1,Conventional,37.61804752,64.72941215
3/21/2020,P2,Conventional,38.12865398,64.35504242
3/21/2020,P3,Diverse,41.21570387,61.39645221
3/21/2020,P4,Diverse,38.50867668,69.6899524
3/22/2020,P1,Conventional,33.10339073,63.59982964
3/22/2020,P2,Conventional,34.61537901,62.91208832
3/22/2020,P3,Diverse,36.91474549,60.41840713
3/22/2020,P4,Diverse,34.51644017,68.3036774
3/23/2020,P1,Conventional,35.8325269,63.1628297
3/23/2020,P2,Conventional,37.71922668,62.40427667
3/23/2020,P3,Diverse,39.42045507,59.94093056
3/23/2020,P4,Diverse,37.14735013,67.58291689
3/24/2020,P1,Conventional,41.49835427,63.76570344
3/24/2020,P2,Conventional,41.82508531,63.03262405
3/24/2020,P3,Diverse,45.1815972,60.39544539
3/24/2020,P4,Diverse,42.61500481,68.27082569
3/25/2020,P1,Conventional,39.85234046,64.00042749
3/25/2020,P2,Conventional,40.3863902,63.13121973
3/25/2020,P3,Diverse,43.38823323,60.74865186
3/25/2020,P4,Diverse,40.85415056,69.11913182
3/26/2020,P1,Conventional,39.2835679,63.96560988
3/26/2020,P2,Conventional,40.11313603,62.9875209
3/26/2020,P3,Diverse,42.63883307,60.81662033
3/26/2020,P4,Diverse,40.00273739,69.08111758
3/27/2020,P1,Conventional,39.08461581,63.96126645
3/27/2020,P2,Conventional,40.51098512,62.850922
3/27/2020,P3,Diverse,42.61473584,60.93374874
3/27/2020,P4,Diverse,39.84684447,69.2211471
3/28/2020,P1,Conventional,39.48398074,63.98424905
3/28/2020,P2,Conventional,41.01920772,62.78891158
3/28/2020,P3,Diverse,42.35262241,61.09522418
3/28/2020,P4,Diverse,39.63005053,69.36194599
3/29/2020,P1,Conventional,55.03504201,70.83256989
3/29/2020,P2,Conventional,54.88137324,70.96995685
3/29/2020,P3,Diverse,58.86184354,69.21208867
3/29/2020,P4,Diverse,48.56206189,77.30528305
3/30/2020,P1,Conventional,53.29475369,70.68703002
3/30/2020,P2,Conventional,51.91264129,73.38609741
3/30/2020,P3,Diverse,55.17859103,67.71541121
3/30/2020,P4,Diverse,46.93306846,75.27756708
3/31/2020,P1,Conventional,48.31805545,69.6187476
3/31/2020,P2,Conventional,48.2189301,69.35480947
3/31/2020,P3,Diverse,50.20613868,63.2840298
3/31/2020,P4,Diverse,45.82240849,71.96312617
4/1/2020,P1,Conventional,46.6655656,67.30142648
4/1/2020,P2,Conventional,47.05050224,67.66568119
4/1/2020,P3,Diverse,48.75397054,62.86424612
4/1/2020,P4,Diverse,45.37775665,71.80458374
4/2/2020,P1,Conventional,43.80452703,65.75779912
4/2/2020,P2,Conventional,44.38302692,65.47329801
4/2/2020,P3,Diverse,45.54418993,62.28947828
4/2/2020,P4,Diverse,41.99921787,70.88383425
4/3/2020,P1,Conventional,41.10259623,65.02292074
4/3/2020,P2,Conventional,42.54145419,64.27771771
4/3/2020,P3,Diverse,43.21848317,61.92915524
4/3/2020,P4,Diverse,39.74140203,70.26924053
4/4/2020,P1,Conventional,40.65250809,64.92763845
4/4/2020,P2,Conventional,42.23487954,63.87091727
4/4/2020,P3,Diverse,42.6326805,62.06200085
4/4/2020,P4,Diverse,39.10040099,70.43210515
4/5/2020,P1,Conventional,40.17657305,64.82527468
4/5/2020,P2,Conventional,41.48263157,63.58693731
4/5/2020,P3,Diverse,41.71956031,62.19501089
4/5/2020,P4,Diverse,38.05016902,70.48950653
4/6/2020,P1,Conventional,38.14131055,64.11049609
4/6/2020,P2,Conventional,39.94978598,62.81214618
4/6/2020,P3,Diverse,40.08934116,61.72295003
4/6/2020,P4,Diverse,36.50708277,69.76543718
4/7/2020,P1,Conventional,37.65923085,63.85360294
4/7/2020,P2,Conventional,39.54802196,62.48086468
4/7/2020,P3,Diverse,39.36150521,61.64659246
4/7/2020,P4,Diverse,35.84486656,69.667672
4/8/2020,P1,Conventional,39.66526271,63.8873143
4/8/2020,P2,Conventional,41.15562877,62.41850666
4/8/2020,P3,Diverse,40.5695649,61.57394902
4/8/2020,P4,Diverse,36.94980545,69.53692917
4/9/2020,P1,Conventional,45.51219239,64.66098696
4/9/2020,P2,Conventional,46.20914979,62.98376736
4/9/2020,P3,Diverse,47.12190222,61.77757475
4/9/2020,P4,Diverse,43.57683932,69.66593513
4/10/2020,P1,Conventional,41.17018972,63.85195391
4/10/2020,P2,Conventional,41.92097796,62.43534479
4/10/2020,P3,Diverse,43.77247732,61.2238708
4/10/2020,P4,Diverse,40.04472658,69.04386957
4/11/2020,P1,Conventional,38.13352521,63.06324239
4/11/2020,P2,Conventional,39.09179963,61.70414277
4/11/2020,P3,Diverse,40.98940518,60.67854785
4/11/2020,P4,Diverse,37.9089153,68.52891477
4/12/2020,P1,Conventional,38.16918029,62.89530483
4/12/2020,P2,Conventional,39.16173782,61.48079044
4/12/2020,P3,Diverse,40.91921253,60.69442813
4/12/2020,P4,Diverse,37.6946899,68.49369075
4/13/2020,P1,Conventional,41.88860759,63.48405657
4/13/2020,P2,Conventional,41.88796771,61.93560344
4/13/2020,P3,Diverse,42.7535113,61.30447427
4/13/2020,P4,Diverse,39.557832,69.32450372
4/14/2020,P1,Conventional,39.42546066,62.93939912
4/14/2020,P2,Conventional,39.62071183,61.41192879
4/14/2020,P3,Diverse,40.92372377,60.70305098
4/14/2020,P4,Diverse,38.24056485,68.41438308
4/15/2020,P1,Conventional,35.92808964,62.19553576
4/15/2020,P2,Conventional,36.80227695,60.78029975
4/15/2020,P3,Diverse,38.41335184,60.15871455
4/15/2020,P4,Diverse,35.8637539,67.64509959
4/16/2020,P1,Conventional,33.60538064,61.64631521
4/16/2020,P2,Conventional,35.07325024,60.26866051
4/16/2020,P3,Diverse,36.8012367,59.79388696
4/16/2020,P4,Diverse,34.22596976,67.0938768
4/17/2020,P1,Conventional,32.91193333,61.28622967
4/17/2020,P2,Conventional,34.71999776,59.92094094
4/17/2020,P3,Diverse,36.57583534,59.5062858
4/17/2020,P4,Diverse,34.05872655,66.86588046
4/18/2020,P1,Conventional,33.48249418,61.36155559
4/18/2020,P2,Conventional,35.33874073,59.89474754
4/18/2020,P3,Diverse,37.35933822,59.71219287
4/18/2020,P4,Diverse,35.06796424,67.07275985
4/19/2020,P1,Conventional,33.60612711,61.62041976
4/19/2020,P2,Conventional,35.49880622,60.05874725
4/19/2020,P3,Diverse,37.67328136,59.98816402
4/19/2020,P4,Diverse,35.19975246,67.53745518
4/20/2020,P1,Conventional,32.65323948,61.46166787
4/20/2020,P2,Conventional,34.75105019,59.87166654
4/20/2020,P3,Diverse,37.44950564,59.86826493
4/20/2020,P4,Diverse,34.86853122,67.34596591
4/21/2020,P1,Conventional,32.61734231,61.45521837
4/21/2020,P2,Conventional,34.78011151,59.86851342
4/21/2020,P3,Diverse,37.74892978,59.95930676
4/21/2020,P4,Diverse,34.76476862,67.61307169
4/22/2020,P1,Conventional,31.47827254,60.86728652
4/22/2020,P2,Conventional,33.8876511,59.40838188
4/22/2020,P3,Diverse,37.28888034,59.43623346
4/22/2020,P4,Diverse,34.24895077,66.83034135
4/23/2020,P1,Conventional,31.4020863,60.65718163
4/23/2020,P2,Conventional,34.24534514,59.23431926
4/23/2020,P3,Diverse,37.63864818,59.28157598
4/23/2020,P4,Diverse,34.51836012,66.83158191
4/24/2020,P1,Conventional,31.37772642,60.70733551
4/24/2020,P2,Conventional,34.590189,59.22523832
4/24/2020,P3,Diverse,37.94299012,59.55316948
4/24/2020,P4,Diverse,34.91160288,67.06638378
4/25/2020,P1,Conventional,31.43783232,60.92183438
4/25/2020,P2,Conventional,34.80225278,59.3912411
4/25/2020,P3,Diverse,38.20057252,59.82290145
4/25/2020,P4,Diverse,35.23192337,67.50588128
4/26/2020,P1,Conventional,31.05158333,61.16589568
4/26/2020,P2,Conventional,34.5893977,59.61261588
4/26/2020,P3,Diverse,37.73955913,60.1930935
4/26/2020,P4,Diverse,34.99932113,67.90074271
4/27/2020,P1,Conventional,30.9294922,61.00388078
4/27/2020,P2,Conventional,34.66490908,59.45599931
4/27/2020,P3,Diverse,37.50584081,60.05931768
4/27/2020,P4,Diverse,34.96768825,67.68401111
4/28/2020,P1,Conventional,30.86481603,61.28165622
4/28/2020,P2,Conventional,34.8075461,59.67584596
4/28/2020,P3,Diverse,37.34334869,60.29475698
4/28/2020,P4,Diverse,34.85580278,68.10356907
4/29/2020,P1,Conventional,30.65894038,61.20379618
4/29/2020,P2,Conventional,34.90106512,59.54226465
4/29/2020,P3,Diverse,37.05899866,60.19214798
4/29/2020,P4,Diverse,34.34294014,67.78634198
4/30/2020,P1,Conventional,42.58407457,62.21114265
4/30/2020,P2,Conventional,44.42736159,59.93930628
4/30/2020,P3,Diverse,46.54708494,60.75177355
4/30/2020,P4,Diverse,44.72201042,68.55951124
5/1/2020,P1,Conventional,44.57301605,64.48045884
5/1/2020,P2,Conventional,46.08876477,61.67429801
5/1/2020,P3,Diverse,50.34189594,61.64829018
5/1/2020,P4,Diverse,47.9490097,70.54874179
5/2/2020,P1,Conventional,40.72309797,64.04939356
5/2/2020,P2,Conventional,42.38962097,61.57665391
5/2/2020,P3,Diverse,46.62192366,61.63613845
5/2/2020,P4,Diverse,43.58924642,70.64972475
5/3/2020,P1,Conventional,39.52867601,63.90328911
5/3/2020,P2,Conventional,41.6649641,61.49716717
5/3/2020,P3,Diverse,45.66227075,61.68675616
5/3/2020,P4,Diverse,42.63273248,70.50914078
5/4/2020,P1,Conventional,36.12069637,63.53221774
5/4/2020,P2,Conventional,39.26203854,61.27182576
5/4/2020,P3,Diverse,42.41873213,61.57647364
5/4/2020,P4,Diverse,39.61716092,70.24690088
5/5/2020,P1,Conventional,34.43540849,62.72368551
5/5/2020,P2,Conventional,38.26214362,60.61205186
5/5/2020,P3,Diverse,40.58438518,60.96340581
5/5/2020,P4,Diverse,37.99975262,69.3582215
5/6/2020,P1,Conventional,33.511118,62.48762702
5/6/2020,P2,Conventional,37.60066269,60.44924697
5/6/2020,P3,Diverse,39.77657284,60.8874256
5/6/2020,P4,Diverse,37.27056629,69.22979552
5/7/2020,P1,Conventional,32.4676199,62.20758378
5/7/2020,P2,Conventional,36.6897457,60.27453438
5/7/2020,P3,Diverse,38.20201907,60.75666831
5/7/2020,P4,Diverse,35.80961346,68.86727939
5/8/2020,P1,Conventional,31.32949613,61.46784435
5/8/2020,P2,Conventional,35.74510793,59.68081187
5/8/2020,P3,Diverse,36.80935606,60.13857743
5/8/2020,P4,Diverse,34.49219303,67.92992487
5/9/2020,P1,Conventional,30.80549065,60.72286581
5/9/2020,P2,Conventional,35.29198475,59.05510698
5/9/2020,P3,Diverse,35.96379041,59.43290511
5/9/2020,P4,Diverse,33.84524225,67.08616364
5/10/2020,P1,Conventional,30.90322329,60.33223649
5/10/2020,P2,Conventional,35.69201354,58.7299399
5/10/2020,P3,Diverse,36.05729428,59.07087907
5/10/2020,P4,Diverse,33.96306034,66.57202715
5/11/2020,P1,Conventional,38.22276619,61.0862304
5/11/2020,P2,Conventional,41.74321579,58.90785092
5/11/2020,P3,Diverse,40.93021525,59.63913586
5/11/2020,P4,Diverse,40.432518,66.74965578
5/12/2020,P1,Conventional,37.26889231,61.67191897
5/12/2020,P2,Conventional,40.40054284,59.0708352
5/12/2020,P3,Diverse,41.89785764,59.39456957
5/12/2020,P4,Diverse,41.53574757,66.94745013
5/13/2020,P1,Conventional,35.62306838,61.71431342
5/13/2020,P2,Conventional,39.00691928,59.18410533
5/13/2020,P3,Diverse,40.99526469,59.60540335
5/13/2020,P4,Diverse,40.15825187,67.50315906
5/14/2020,P1,Conventional,34.80784201,61.97598043
5/14/2020,P2,Conventional,38.21540751,59.62510874
5/14/2020,P3,Diverse,39.97352545,60.11326619
5/14/2020,P4,Diverse,38.67300286,68.13214646
5/15/2020,P1,Conventional,39.36274933,62.20864107
5/15/2020,P2,Conventional,41.72681931,59.79776042
5/15/2020,P3,Diverse,42.75094006,60.41534214
5/15/2020,P4,Diverse,42.22871242,68.55304331
5/16/2020,P1,Conventional,40.0440461,63.19027863
5/16/2020,P2,Conventional,42.69465887,60.53116342
5/16/2020,P3,Diverse,44.6307679,61.07465256
5/16/2020,P4,Diverse,43.58334103,69.45152888
5/17/2020,P1,Conventional,37.18278309,63.51200426
5/17/2020,P2,Conventional,40.55085326,60.88477509
5/17/2020,P3,Diverse,42.57243558,61.40754861
5/17/2020,P4,Diverse,40.45158889,69.85498235
5/18/2020,P1,Conventional,49.38806119,66.827603
5/18/2020,P2,Conventional,52.40868675,64.34843258
5/18/2020,P3,Diverse,53.15420395,65.11353349
5/18/2020,P4,Diverse,51.80077476,75.8005357
5/19/2020,P1,Conventional,44.57208331,66.78899419
5/19/2020,P2,Conventional,47.06548731,65.54117099
5/19/2020,P3,Diverse,50.79876472,64.33680047
5/19/2020,P4,Diverse,48.7682011,75.01426692
5/20/2020,P1,Conventional,40.36173929,66.22094858
5/20/2020,P2,Conventional,43.4822476,64.37509586
5/20/2020,P3,Diverse,47.32536782,63.86461329
5/20/2020,P4,Diverse,44.86020681,73.54131105
5/21/2020,P1,Conventional,38.23821576,66.1530517
5/21/2020,P2,Conventional,42.08366047,64.15284331
5/21/2020,P3,Diverse,44.7439821,63.80761742
5/21/2020,P4,Diverse,41.12393948,73.08063485
5/22/2020,P1,Conventional,NA,NA
5/22/2020,P2,Conventional,NA,NA
5/22/2020,P3,Diverse,43.01745053,64.05469239
5/22/2020,P4,Diverse,38.48250526,72.94928125
5/23/2020,P1,Conventional,NA,NA
5/23/2020,P2,Conventional,NA,NA
5/23/2020,P3,Diverse,40.84548029,64.13111386
5/23/2020,P4,Diverse,36.3294649,72.35742951
5/24/2020,P1,Conventional,NA,NA
5/24/2020,P2,Conventional,NA,NA
5/24/2020,P3,Diverse,38.56809081,63.99925537
5/24/2020,P4,Diverse,33.94756418,71.41912412
5/25/2020,P1,Conventional,NA,NA
5/25/2020,P2,Conventional,NA,NA
5/25/2020,P3,Diverse,36.46537035,63.62687838
5/25/2020,P4,Diverse,32.01272687,70.45291742
5/26/2020,P1,Conventional,54.06575203,74.02709448
5/26/2020,P2,Conventional,40.47072158,82.86378472
5/26/2020,P3,Diverse,34.05871127,62.97970739
5/26/2020,P4,Diverse,29.69167131,69.24962822
5/27/2020,P1,Conventional,53.52239175,74.37777257
5/27/2020,P2,Conventional,39.95834733,83.31936379
5/27/2020,P3,Diverse,31.78458715,61.76550704
5/27/2020,P4,Diverse,27.63491506,67.24833665
5/28/2020,P1,Conventional,53.86688528,74.19714678
5/28/2020,P2,Conventional,41.89345406,83.2012435
5/28/2020,P3,Diverse,30.95179973,60.87486016
5/28/2020,P4,Diverse,27.03112171,66.12994583
5/29/2020,P1,Conventional,59.27068689,75.14192645
5/29/2020,P2,Conventional,49.57839808,83.02393324
5/29/2020,P3,Diverse,36.15029557,60.60419429
5/29/2020,P4,Diverse,34.29756362,65.92316218
5/30/2020,P1,Conventional,60.6631977,74.84492601
5/30/2020,P2,Conventional,49.82342083,82.0336184
5/30/2020,P3,Diverse,40.73828154,59.86559274
5/30/2020,P4,Diverse,39.83133379,65.14655982
5/31/2020,P1,Conventional,56.60652471,73.05446484
5/31/2020,P2,Conventional,43.81224316,80.64295922
5/31/2020,P3,Diverse,38.48849103,58.9801542
5/31/2020,P4,Diverse,36.63793349,64.15213242
6/1/2020,P1,Conventional,54.04037601,72.57307866
6/1/2020,P2,Conventional,40.74274915,80.35695653
6/1/2020,P3,Diverse,35.83535694,58.41552771
6/1/2020,P4,Diverse,33.28640604,63.50425979
6/2/2020,P1,Conventional,53.58525967,73.18477816
6/2/2020,P2,Conventional,40.97339284,81.28597011
6/2/2020,P3,Diverse,34.06706538,58.43897295
6/2/2020,P4,Diverse,31.16990083,63.53588147
6/3/2020,P1,Conventional,54.35846848,74.08411351
6/3/2020,P2,Conventional,43.06133803,82.3507398
6/3/2020,P3,Diverse,33.25913846,58.73775723
6/3/2020,P4,Diverse,30.64219698,63.79436446
6/4/2020,P1,Conventional,53.6556903,74.21364855
6/4/2020,P2,Conventional,41.54716015,82.47374309
6/4/2020,P3,Diverse,31.95628544,58.17875524
6/4/2020,P4,Diverse,29.40356731,62.85476632
6/5/2020,P1,Conventional,52.93953624,74.92168431
6/5/2020,P2,Conventional,41.01662628,83.28481383
6/5/2020,P3,Diverse,30.44985158,57.51258554
6/5/2020,P4,Diverse,27.60533531,61.68361272
6/6/2020,P1,Conventional,51.28977495,75.14648598
6/6/2020,P2,Conventional,39.92827009,83.52006165
6/6/2020,P3,Diverse,28.79627807,56.48836629
6/6/2020,P4,Diverse,26.02859431,60.03924164
6/7/2020,P1,Conventional,49.51139525,74.50200249
6/7/2020,P2,Conventional,38.80673462,82.8468078
6/7/2020,P3,Diverse,27.23282409,54.87723131
6/7/2020,P4,Diverse,24.57708729,57.9778273
6/8/2020,P1,Conventional,49.0524035,74.41094628
6/8/2020,P2,Conventional,38.67505171,82.80085672
6/8/2020,P3,Diverse,26.23325753,53.43601695
6/8/2020,P4,Diverse,23.64147839,56.31251531
6/9/2020,P1,Conventional,48.4400043,75.05442421
6/9/2020,P2,Conventional,38.62355812,83.47787068
6/9/2020,P3,Diverse,25.4885183,52.12807999
6/9/2020,P4,Diverse,22.91865195,54.84666758
6/10/2020,P1,Conventional,55.68606346,77.28013223
6/10/2020,P2,Conventional,50.77065107,84.80064931
6/10/2020,P3,Diverse,31.86674754,52.29863965
6/10/2020,P4,Diverse,32.25637767,54.96960729
6/11/2020,P1,Conventional,61.56099717,79.63912831
6/11/2020,P2,Conventional,51.64058088,86.69191843
6/11/2020,P3,Diverse,46.89117358,55.97547169
6/11/2020,P4,Diverse,45.86074773,56.73127014
6/12/2020,P1,Conventional,55.22959677,76.96251032
6/12/2020,P2,Conventional,43.38908665,84.82431439
6/12/2020,P3,Diverse,41.7173148,55.08430783
6/12/2020,P4,Diverse,39.78825561,56.13537629
6/13/2020,P1,Conventional,51.84810238,75.78861831
6/13/2020,P2,Conventional,41.16007831,83.80711414
6/13/2020,P3,Diverse,37.53131319,54.10060799
6/13/2020,P4,Diverse,35.22343229,55.13345975
6/14/2020,P1,Conventional,50.11200008,75.54168163
6/14/2020,P2,Conventional,40.14480385,83.71608251
6/14/2020,P3,Diverse,34.32103146,53.5378029
6/14/2020,P4,Diverse,31.80675569,54.48260256
6/15/2020,P1,Conventional,48.63331303,75.3021928
6/15/2020,P2,Conventional,39.46793194,83.62814306
6/15/2020,P3,Diverse,31.60096939,53.03448763
6/15/2020,P4,Diverse,29.09256736,53.95534672
6/16/2020,P1,Conventional,47.27507137,75.40135758
6/16/2020,P2,Conventional,39.02024092,83.82569094
6/16/2020,P3,Diverse,29.20819653,52.52129372
6/16/2020,P4,Diverse,26.82842436,53.57155442
6/17/2020,P1,Conventional,45.64031044,75.77045047
6/17/2020,P2,Conventional,38.55184797,84.22599309
6/17/2020,P3,Diverse,27.14408438,51.97037907
6/17/2020,P4,Diverse,25.01770852,53.25741926
6/18/2020,P1,Conventional,43.16230093,76.30283816
6/18/2020,P2,Conventional,37.63047425,84.83173207
6/18/2020,P3,Diverse,25.42775793,51.33405432
6/18/2020,P4,Diverse,23.57823526,52.88624394
6/19/2020,P1,Conventional,40.77404933,76.38403542
6/19/2020,P2,Conventional,36.39937051,84.85261212
6/19/2020,P3,Diverse,24.45770515,50.86614931
6/19/2020,P4,Diverse,22.65146183,52.62578125
6/20/2020,P1,Conventional,39.79479832,76.20518438
6/20/2020,P2,Conventional,36.54823387,84.4442625
6/20/2020,P3,Diverse,24.07199805,50.39521613
6/20/2020,P4,Diverse,22.26760417,52.23144091
6/21/2020,P1,Conventional,38.06089231,76.55727251
6/21/2020,P2,Conventional,35.51758323,84.70836714
6/21/2020,P3,Diverse,23.54108763,49.68700455
6/21/2020,P4,Diverse,21.76256557,51.74394176
6/22/2020,P1,Conventional,36.21138576,76.29584309
6/22/2020,P2,Conventional,33.61432927,84.51441897
6/22/2020,P3,Diverse,22.95880927,48.95475985
6/22/2020,P4,Diverse,21.13459137,51.23830969
6/23/2020,P1,Conventional,38.70246015,75.87584792
6/23/2020,P2,Conventional,39.69929209,83.72596215
6/23/2020,P3,Diverse,23.94349151,48.78213409
6/23/2020,P4,Diverse,25.14993721,51.21494359
6/24/2020,P1,Conventional,41.41730101,74.8218554
6/24/2020,P2,Conventional,42.04091079,82.41389517
6/24/2020,P3,Diverse,25.83249364,48.42136247
6/24/2020,P4,Diverse,28.93761111,50.73747967
6/25/2020,P1,Conventional,40.06284303,74.0167744
6/25/2020,P2,Conventional,38.33490192,81.5991971
6/25/2020,P3,Diverse,25.3991683,47.7460399
6/25/2020,P4,Diverse,26.97643755,49.95234299
6/26/2020,P1,Conventional,38.67442289,74.48626566
6/26/2020,P2,Conventional,35.67243686,81.67897323
6/26/2020,P3,Diverse,24.38776589,47.4649471
6/26/2020,P4,Diverse,24.63725158,49.7740042
6/27/2020,P1,Conventional,38.06216611,75.05805246
6/27/2020,P2,Conventional,34.92261624,82.28204902
6/27/2020,P3,Diverse,24.28158205,47.74486045
6/27/2020,P4,Diverse,23.93263843,50.22288409
6/28/2020,P1,Conventional,42.29930764,75.42009716
6/28/2020,P2,Conventional,41.31611699,82.45533453
6/28/2020,P3,Diverse,27.26054119,48.09014122
6/28/2020,P4,Diverse,29.03565425,50.59651326
6/29/2020,P1,Conventional,39.78785673,75.09717718
6/29/2020,P2,Conventional,36.01103921,82.15753911
6/29/2020,P3,Diverse,25.96890085,47.96071812
6/29/2020,P4,Diverse,25.8208355,50.58193614
6/30/2020,P1,Conventional,37.38594797,74.71478141
6/30/2020,P2,Conventional,32.83519562,81.38828232
6/30/2020,P3,Diverse,24.32167222,47.56356389
6/30/2020,P4,Diverse,23.20281846,50.34493037
7/1/2020,P1,Conventional,35.76058454,73.82415341
7/1/2020,P2,Conventional,30.57815897,80.10513649
7/1/2020,P3,Diverse,23.13228053,46.95421389
7/1/2020,P4,Diverse,21.73131902,49.92980284
7/2/2020,P1,Conventional,34.23864909,71.99227478
7/2/2020,P2,Conventional,28.13049081,77.90123065
