Year	DoY	Hour	NEE	LE	H	Ustar	Tair	RH	VPD	Rg
2024	40	18	2.20673	1.05248	-24.7355	0.189983	9.58500000000004	81.9035	2.15476	0
2024	40	18.5	0.60591	-14.5414	-51.8937	0.220252	9.93400000000003	77.6344	2.72615	0
2024	40	19	2.02189	5.0423	-81.9914	0.336848	10.299	73.8139	3.27073	0
2024	40	19.5	1.80063	2.5808	-74.9616	0.297497	10.178	72.9983	3.34538	0
2024	40	20	1.7411	2.00089	-70.1006	0.300086	10.045	72.7533	3.34575	0
2024	40	20.5	2.00101	4.94494	-79.3876	0.329645	10.111	72.1784	3.43155	0
2024	40	21	1.6527	-0.627961	-66.9941	0.277731	10.002	72.2825	3.39382	0
2024	40	21.5	1.21974	-3.40757	-52.8838	0.239347	9.57900000000001	73.3531	3.17153	0
2024	40	22	1.03641	-5.24658	-40.8883	0.184646	8.97200000000004	74.7825	2.88111	0
2024	40	22.5	0.531746	-5.79981	-18.4265	0.107943	7.80400000000003	78.8105	2.23639	0
2024	40	23	0.443888	-3.93028	-10.1699	0.10211	6.93000000000001	81.2481	1.86428	0
2024	40	23.5	0.765273	-7.78903	-18.5708	0.104733	6.31200000000001	83.024	1.61752	0
2024	41	0	1.27384	-7.52531	-22.2294	0.137771	6.505	83.4748	1.59562	0
2024	41	0.5	0.658842	-5.2728	-13.4739	0.932480E-01	5.887	84.9117	1.39596	0
2024	41	1	0.579921	-5.46038	-11.2888	0.738501E-01	5.66700000000003	85.2124	1.34743	0
2024	41	1.5	0.381946	-3.83069	-9.12495	0.104895	5.80200000000002	85.0914	1.37124	0
2024	41	2	0.964271E-01	-0.614926	-2.95079	0.632606E-01	5.21300000000002	85.2882	1.29893	0
2024	41	2.5	0.507071	-4.45503	-11.0225	0.940655E-01	4.834	85.4266	1.25319	0
2024	41	3	0.99384	1.55109	-31.4503	0.170886	5.36500000000001	76.4332	2.10287	0
2024	41	3.5	0.63341	-1.88715	-13.8862	0.940080E-01	3.964	77.5576	1.8157	0
2024	41	4	0.756573	-0.14188	-20.7354	0.13099	4.65900000000005	74.3074	2.18251	0
2024	41	4.5	0.620815	-1.31968	-20.0569	0.131489	4.60700000000003	74.0989	2.1922	0
2024	41	5	0.251797	-1.08531	-6.32387	0.601461E-01	3.82800000000003	76.3701	1.8935	0
2024	41	5.5	0.384635	-1.48155	-5.76337	0.594442E-01	3.30500000000001	78.8442	1.63383	0
2024	41	6	0.29333	-1.40394	-4.25825	0.593191E-01	2.536	81.5935	1.34604	0
2024	41	6.5	0.497777	-2.46367	-7.90157	0.649705E-01	2.42400000000004	81.0367	1.3758	0
2024	41	7	0.428275	-1.64291	-5.3663	0.657070E-01	1.66500000000002	81.662	1.26018	0
2024	41	7.5	0.291372	-1.4092	-4.3843	0.589618E-01	1.22000000000003	82.1461	1.18838	30.363677
2024	41	8	0.599094	-2.50489	-12.1046	0.110414	1.125	81.0135	1.25516	96.73134
2024	41	8.5	1.21465	2.68023	-22.6456	0.218375	1.738	78.941	1.45473	185.098007
2024	41	9	0.505738	17.4649	-7.3854	0.250759	2.29600000000005	77.5442	1.61443	277.563344
2024	41	9.5	0.307715	36.3737	10.0484	0.332303	2.71600000000001	76.0255	1.7759	369.823477
2024	41	10	-0.390387	75.9257	47.5146	0.424111	3.01300000000003	72.9916	2.0432	310.653599
2024	41	10.5	-1.98294	77.5307	57.2914	0.429766	3.05400000000003	72.3321	2.09918	273.052713
2024	41	11	0.146627E-01	73.6282	44.4661	0.405288	2.85300000000001	70.1121	2.23552	274.307198
2024	41	11.5	-0.341078	65.6273	44.4258	0.394285	3.19600000000003	69.0038	2.37545	294.229457
2024	41	12	-0.255948	82.6794	58.6011	0.406483	3.30200000000002	67.5666	2.50423	255.338427
2024	41	12.5	-0.219916	78.5871	50.1567	0.434218	3.483	65.7838	2.67601	248.369989
2024	41	13	-0.170794	68.0031	46.2954	0.354892	3.78000000000003	65.1443	2.78374	216.68361
2024	41	13.5	-0.370026	73.2999	47.3327	0.416177	3.68400000000003	64.9049	2.78393	191.216833
2024	41	14	0.237906	64.8887	33.2034	0.408716	3.49299999999999	64.262	2.79698	147.72392
2024	41	14.5	0.940827E-01	48.3546	21.8833	0.397376	3.45500000000004	64.4597	2.7741	130.937874
2024	41	15	0.245239	57.5603	20.2358	0.394694	3.29000000000002	63.1349	2.84402	78.360022
2024	41	15.5	0.909136E-01	41.3487	5.09135	0.368292	3.08200000000005	63.0927	2.80575	43.93732
2024	41	16	0.619911	40.4906	-5.42559	0.409719	2.68300000000005	65.8455	2.52392	21.392027
2024	41	16.5	0.328879	22.2478	-5.0652	0.306774	2.40000000000003	68.7131	2.26606	12.032447
2024	41	17	0.601717	22.5879	-10.3336	0.325317	2.245	69.2976	2.1992	11.404651
2024	41	17.5	0.492348	20.4864	-10.3933	0.289421	2.04000000000002	69.8746	2.12659	1.192248
2024	41	18	0.604868	13.9868	-10.9709	0.234191	1.899	71.9898	1.95739	0
2024	41	18.5	0.577914	16.5716	-15.0679	0.275288	1.83200000000005	70.1272	2.07754	0
2024	41	19	0.677623	15.9366	-14.6386	0.248989	1.62600000000003	69.8755	2.06446	0
2024	41	19.5	0.687903	17.3614	-15.3742	0.319189	1.596	69.6231	2.07728	0
2024	41	20	0.61242	14.5621	-12.2508	0.243064	1.46300000000002	70.7226	1.98309	0
2024	41	20.5	0.644008	13.455	-11.6537	0.25564	1.35400000000004	71.8296	1.89315	0
2024	41	21	0.732068	15.7796	-10.8326	0.283499	1.16200000000003	72.429	1.82747	0
2024	41	21.5	0.677064	16.5471	-9.76612	0.297661	0.958000000000027	72.8657	1.7723	0
2024	41	22	0.533037	13.3248	-8.66237	0.260498	0.778999999999996	73.1651	1.73031	0
2024	41	22.5	0.501416	13.5728	-8.87201	0.262841	0.633000000000038	72.6607	1.74428	0
2024	41	23	0.553134	10.9958	-7.55275	0.219555	0.509000000000015	73.2168	1.69362	0
2024	41	23.5	0.590711	14.0884	-7.78499	0.277671	0.344000000000051	73.4839	1.65673	0
2024	42	0	0.522529	11.1516	-4.64466	0.216663	0.135000000000048	74.3751	1.57706	0
2024	42	0.5	0.367962	9.8489	-4.20231	0.184721	0.0910000000000082	75.6376	1.49457	0
2024	42	1	0.368286	12.1043	-6.74546	0.217049	-0.0609999999999786	77.175	1.38486	0
2024	42	1.5	0.618255	13.0257	-4.64405	0.231741	-0.162999999999954	75.7326	1.46145	0
2024	42	2	0.522769	18.3637	-5.29198	0.277939	-0.175999999999988	70.7823	1.75796	0
2024	42	2.5	0.213449	21.3715	-2.70873	0.299963	-0.512999999999977	70.7359	1.718	0
2024	42	3	0.994438	21.5377	-1.6659	0.252307	-0.803999999999974	71.7904	1.62133	0
2024	42	3.5	-0.816695	24.5122	-5.06533	0.280881	-0.698999999999955	68.3975	1.83033	0
2024	42	4	0.38067	15.0231	-1.46212	0.21913	-0.859999999999957	70.1443	1.70882	0
2024	42	4.5	0.53834	19.0458	-1.83082	0.236662	-0.912999999999954	68.8291	1.77725	0
2024	42	5	0.378163	17.5315	-0.997674	0.229506	-0.979999999999961	68.83	1.76855	0
2024	42	5.5	0.470188	17.3469	-0.786328	0.234039	-1.01999999999998	70.0863	1.69227	0
2024	42	6	0.509877	17.6806	-0.250864	0.251971	-1.03699999999998	69.4792	1.7245	0
2024	42	6.5	0.660021	20.5686	0.296706	0.267765	-1.11099999999999	68.0131	1.79754	0
2024	42	7	0.55432	15.5614	0.247859	0.238531	-1.154	68.0126	1.79191	0
2024	42	7.5	0.355067	17.5488	1.58837	0.227781	-1.30699999999996	69.0997	1.71169	5.266334
2024	42	8	0.398593	16.3733	2.97146	0.217686	-1.42399999999998	69.2636	1.68804	19.653378
2024	42	8.5	0.319364	19.8721	6.08962	0.264688	-1.44799999999998	68.3808	1.73339	30.776855
2024	42	9	0.555679E-01	14.8629	6.91887	0.205735	-1.32299999999998	69.609	1.68151	49.460687
2024	42	9.5	0.101846E-01	15.1878	8.47777	0.222712	-1.20799999999997	68.4192	1.76208	64.546622
2024	42	10	-9.03E-02	14.0931	11.2432	0.202038	-1.12	67.5077	1.8247	86.047176
2024	42	10.5	-0.193233	20.3782	19.5139	0.238785	-0.995000000000005	67.6829	1.83162	113.928239
2024	42	11	-0.277942	23.4934	24.2804	0.25343	-0.786000000000001	67.0072	1.89876	164.643411
2024	42	11.5	-0.2377	27.7504	33.7526	0.263848	-0.565999999999974	65.4162	2.02244	166.539978
2024	42	12	-0.452584	22.3342	30.4818	0.22486	-0.310999999999979	65.3671	2.06339	171.485604
2024	42	12.5	-0.414844	26.2081	37.6239	0.181767	-0.118999999999971	65.9476	2.0574	172.469989
2024	42	13	-0.445298	25.688	38.3242	0.177676	-0.0429999999999495	65.5102	2.09525	167.840864
2024	42	13.5	-0.311488	19.2739	30.9935	0.190106	-0.0509999999999877	65.6502	2.08565	136.878627
2024	42	14	-0.127103	22.1323	32.0129	0.114029	-0.173999999999978	67.1169	1.97873	104.673865
2024	42	14.5	-0.14906	18.6798	22.9488	0.178084	-0.366999999999962	68.4183	1.87392	113.549059
2024	42	15	-0.183212	24.2622	27.7429	0.196138	-0.255999999999972	68.1629	1.90438	95.093245
2024	42	15.5	-0.140993	25.5583	26.0974	0.219146	-0.303999999999974	67.6224	1.93005	59.494795
2024	42	16	0.116912E-01	21.4078	17.2162	0.205687	-0.548000000000002	68.391	1.85101	48.544518
2024	42	16.5	0.190131	19.0321	11.996	0.221441	-0.575999999999965	68.3782	1.84799	28.518272
2024	42	17	0.266302	15.3581	6.57999	0.190061	-0.644999999999982	68.5061	1.83123	8.421595
2024	42	17.5	0.396109	14.5903	2.13552	0.221141	-0.769999999999982	69.1142	1.77951	1.356368
2024	42	18	0.288047	10.1625	-0.273059	0.193214	-0.75	70.1266	1.7237	0
2024	42	18.5	0.383221	13.1986	-0.574589	0.22233	-0.742999999999995	69.6203	1.75383	0
2024	42	19	0.38754	9.73636	-0.908819	0.160333	-0.692999999999984	70.1894	1.72728	0
2024	42	19.5	0.324138	9.53614	-0.866001	0.148198	-0.655999999999949	71.0085	1.68437	0
2024	42	20	0.349729	11.6595	-1.37368	0.208899	-0.803999999999974	71.7736	1.62229	0
2024	42	20.5	0.521345	14.6608	3.80895	0.207797	-1.12199999999996	71.2762	1.61287	0
2024	42	21	0.493724	15.5138	3.11346	0.238774	-1.31899999999996	72.137	1.54201	0
2024	42	21.5	0.416462	13.6206	3.46952	0.240143	-1.41799999999995	73.2872	1.46765	0
2024	42	22	0.283056	14.3052	6.82647	0.236038	-1.67999999999995	72.6778	1.47245	0
2024	42	22.5	0.321084	9.46412	3.90198	0.208403	-1.834	72.4114	1.4701	0
2024	42	23	0.339521	11.4777	2.39671	0.194556	-1.76900000000001	72.4189	1.47676	0
2024	42	23.5	0.28916	9.88962	1.68693	0.142105	-1.69399999999996	71.5179	1.53338	0
2024	43	0	0.391456	12.326	1.62688	0.174945	-1.57599999999996	70.3037	1.61277	0
2024	43	0.5	0.475595	11.6836	0.508125	0.176848	-1.471	70.2101	1.63037	0
2024	43	1	0.27926	6.61526	-1.60E-02	0.130233	-1.41699999999997	70.7737	1.60591	0
2024	43	1.5	0.307642	7.00778	-0.502057	0.131651	-1.34499999999997	70.6051	1.62374	0
2024	43	2	0.308811	9.20039	-0.586611	0.149945	-1.26399999999995	70.9374	1.61498	0
2024	43	2.5	0.13729	8.98684	-0.104657	0.197443	-1.17599999999999	70.658	1.64107	0
2024	43	3	0.365311	10.5449	-1.30798	0.206009	-1.11799999999999	69.0645	1.7376	0
2024	43	3.5	0.474971	12.7231	-1.49783	0.215717	-1.11599999999999	68.4266	1.77363	0
2024	43	4	0.433649	13.7663	-1.36346	0.189287	-1.14099999999996	68.5095	1.76574	0
2024	43	4.5	0.375267	10.8242	-1.01337	0.171043	-1.15999999999997	68.7099	1.75203	0
2024	43	5	0.493943	11.8753	-1.17928	0.174382	-1.15699999999998	68.9405	1.73952	0
2024	43	5.5	0.257045	7.29197	-1.63736	0.136278	-1.16299999999995	67.8638	1.79908	0
2024	43	6	0.83726	15.1133	-3.68541	0.185018	-1.108	65.0195	1.96614	0
2024	43	6.5	0.288385	6.87724	-1.97771	0.109074	-1.12399999999997	65.2867	1.94887	0
2024	43	7	0.455664	5.11332	-2.16764	0.882060E-01	-1.22199999999998	65.9814	1.89615	0.025138
2024	43	7.5	-1.69E-03	1.30189	-0.300251	0.610810E-01	-1.38099999999997	68.5911	1.73041	10.686932
2024	43	8	0.57018	3.96678	-1.14898	0.687722E-01	-1.404	70.4572	1.62486	38.273422
2024	43	8.5	0.304676	7.49774	1.85476	0.100517	-1.13099999999997	70.0625	1.67987	69.863787
2024	43	9	0.254576	12.9115	7.55326	0.150239	-0.894999999999982	68.0354	1.82488	96.290033
2024	43	9.5	-0.152856	19.2671	17.8005	0.17867	-0.680999999999983	66.8683	1.92134	155.92237
2024	43	10	-5.85E-02	21.2669	23.249	0.181259	-0.403999999999996	63.0315	2.18761	196.302658
2024	43	10.5	-0.197661	25.1653	30.2609	0.177563	-0.113	59.3756	2.45552	189.079845
2024	43	11	-0.269599	31.3767	32.55	0.212652	0.0220000000000482	54.996	2.74697	247.751938
2024	43	11.5	-0.372135	40.827	44.39	0.238842	0.227000000000032	52.0188	2.97263	243.352049
2024	43	12	-0.334312	32.5677	35.9134	0.221969	0.399000000000001	52.0393	3.00863	303.472979
2024	43	12.5	-0.66574	45.7347	58.6952	0.20843	0.746000000000038	50.2417	3.20068	332.846512
2024	43	13	-0.966886	59.295	81.9986	0.274675	1.08000000000004	46.9945	3.49264	639.236656
2024	43	13.5	-2.02414	81.6741	150.114	0.29917	3.017	41.2339	4.44686	310.842082
2024	43	14	-1.38525	50.4654	62.3501	0.239966	1.94600000000003	44.37	3.90053	330.606534
2024	43	14.5	-1.0696	53.2171	60.8486	0.274411	2.21100000000001	44.2466	3.98407	164.057032
2024	43	15	0.364162	25.5509	15.4963	0.136924	1.56300000000005	44.7631	3.7682	244.987375
2024	43	15.5	0.134257	30.7601	31.08	0.120059	2.24400000000003	43.8068	4.02485	453.77907
2024	43	16	-1.28129	66.9998	114.771	0.204323	3.49800000000005	41.2448	4.5999	201.030897
2024	43	16.5	0.629072	28.8187	26.5536	0.169138	2.10500000000002	45.2324	3.88406	101.909302
2024	43	17	0.107322	13.8608	11.0164	0.13982	1.34400000000005	48.507	3.45809	76.789812
2024	43	17.5	0.208186	6.33914	-2.89044	0.760500E-01	1.47200000000004	48.4426	3.4943	7.327353
2024	43	18	0.220617	0.70018	-3.76127	0.670875E-01	0.162000000000035	53.1167	2.89091	0
2024	43	18.5	0.631181	0.154929	-1.2794	0.475206E-01	-0.889999999999986	56.6811	2.47407	0
2024	43	19	0.309024	-0.756917	-0.345072	0.434647E-01	-1.33099999999996	59.6933	2.22884	0
2024	43	19.5	-0.964502	0.192301	-1.06455	0.775386E-01	-1.642	61.2918	2.09201	0
2024	43	20	-0.88045	-1.90235	3.36559	0.607632E-01	-1.875	64.1433	1.90487	0
2024	43	20.5	-0.104988	4.16091	-7.67891	0.540214E-01	-2.22499999999997	66.9991	1.70836	0
2024	43	21	-0.662117	0.97989	8.87391	0.755700E-01	-2.75399999999996	70.8726	1.44984	0
2024	43	21.5	-4.95E-02	-2.27083	5.12117	0.729938E-01	-2.63299999999998	68.7407	1.57002	0
2024	43	22	0.308188	1.10312	-1.6741	0.426361E-01	-3.00399999999996	70.1898	1.45648	0
2024	43	22.5	0.219471	-0.18203	-0.642212	0.406517E-01	-4.49799999999999	76.7833	1.01415	0
2024	43	23	-2.28E-02	-2.29E-02	0.273161	0.315927E-01	-4.363	76.9611	1.01674	0
2024	43	23.5	-0.244311	-9999	3.83267	0.331090E-01	-5.34199999999998	-9999	-99.99	0
2024	44	0	24.6647	-9999	-1.5713	0.766872E-01	-5.32299999999998	-9999	-99.99	0
2024	44	0.5	-11.1448	-6.50236	-2.10007	0.581541E-01	-4.66299999999995	24.1094	3.27415	0
2024	44	1	0.460111	0.478401	0.879636	0.561779E-01	-4.94999999999999	76.1833	1.00544	0
2024	44	1.5	-50.4335	33.6834	-13.9175	0.658188E-01	-5.27299999999997	47.7275	2.15338	0
2024	44	2	3.48831	-32.3794	1.44357	0.680297E-01	-5.76099999999997	46.8102	2.11125	0
2024	44	2.5	-3.98554	53.3185	-4.28559	0.542898E-01	-6.00700000000001	84.7615	0.593608	0
2024	44	3	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0
2024	44	3.5	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0.267442
2024	44	4	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0
2024	44	4.5	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0
2024	44	5	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0
2024	44	5.5	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0
2024	44	6	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	0
2024	44	6.5	11.6573	-5.9982	-0.915334	0.116668	-3.00999999999999	68.8925	1.51916	0.045958
2024	44	7	1.29284	7.34558	-1.85553	0.141682	-2.33499999999998	76.647	1.19914	0.849945
2024	44	7.5	1.08495	6.58576	-2.97152	0.178851	-1.79599999999999	77.6742	1.19297	10.640089
2024	44	8	0.833317	4.13956	-5.46305	0.177384	-1.52699999999999	79.5084	1.11689	84.8268
2024	44	8.5	0.8734	2.27204	-10.4392	0.177995	-1.48399999999998	77.4877	1.23088	216.597453
2024	44	9	-2.13E-02	35.9184	23.0319	0.249909	-0.199999999999989	72.6102	1.64508	66.240864
2024	44	9.5	0.507981	24.3931	6.30734	0.256921	-0.588999999999999	74.095	1.51241	188.962016
2024	44	10	0.21087	34.4908	20.0727	0.26257	-0.239999999999952	70.4209	1.77147	221.494241
2024	44	10.5	0.892161E-01	39.8813	24.1603	0.291937	-0.061999999999955	66.4665	2.03437	306.898007
2024	44	11	0.428669	57.5557	53.2628	0.349345	0.619000000000028	65.1633	2.22034	131.007863
2024	44	11.5	0.354278	32.4611	21.502	0.328116	-0.0159999999999627	69.0181	1.88593	269.927796
2024	44	12	0.143101	44.9345	39.4922	0.371067	-0.0449999999999591	66.5802	2.03005	504.591473
2024	44	12.5	-2.18558	87.6873	113.086	0.45608	1.80500000000001	52.2781	3.31245	565.262569
2024	44	13	-2.11732	90.7759	130.808	0.480058	2.52300000000002	46.2706	3.92577	445.302658
2024	44	13.5	-0.193456	98.3567	80.8846	0.55429	1.55900000000003	44.1108	3.81175	416.377962
2024	44	14	-6.06E-02	80.5124	72.3467	0.456042	1.23099999999999	45.3	3.64378	475.718605
2024	44	14.5	0.1181	118.177	116.482	0.498092	1.565	47.9711	3.54984	226.054042
2024	44	15	1.1962	63.7533	45.4976	0.47113	-0.29299999999995	55.6291	2.6471	312.486157
2024	44	15.5	0.124706	67.3484	69.2584	0.440351	0.232000000000028	51.7828	2.98833	160.785936
2024	44	16	0.336341	53.2223	58.343	0.49948	-1.23099999999999	60.3692	2.20759	181.231451
2024	44	16.5	-0.225432	62.652	54.6037	0.509613	-1.47399999999999	56.5899	2.37524	116.414839
2024	44	17	-2.87E-02	42.6176	22.0422	0.431963	-1.834	59.7407	2.14519	29.08062
2024	44	17.5	0.16988	39.6833	13.8941	0.3819	-3.06599999999997	62.3866	1.82923	4.462569
2024	44	18	0.226468	37.9424	13.3485	0.38499	-3.238	61.6262	1.84245	0
2024	44	18.5	0.392205	31.7524	8.11171	0.360263	-3.44399999999996	59.9594	1.89312	0
2024	44	19	0.410702	34.326	9.1629	0.362913	-3.63299999999998	58.753	1.92276	0
2024	44	19.5	0.430732	25.6176	11.9745	0.314584	-4	64.2763	1.62016	0
2024	44	20	0.377817	22.617	10.4132	0.329535	-4.31999999999999	62.4107	1.66419	0
2024	44	20.5	0.645186E-01	29.7572	13.1204	0.313606	-4.62	60.0973	1.72704	0
2024	44	21	0.422296	25.1989	5.75641	0.299135	-4.85899999999998	57.3842	1.81156	0
2024	44	21.5	0.41919	28.1613	6.7096	0.304086	-5.01299999999998	53.0657	1.97191	0
2024	44	22	0.264896	29.0971	10.3722	0.306886	-5.286	51.421	1.99928	0
2024	44	22.5	0.253129	30.0554	8.70757	0.305934	-5.42399999999998	49.0031	2.07689	0
2024	44	23	0.470932	25.7516	5.78462	0.264584	-5.57999999999998	46.6931	2.1454	0
2024	44	23.5	0.501716	31.5903	4.14201	0.299718	-5.75199999999995	45.326	2.17178	0
2024	45	0	0.386021	25.3099	2.66523	0.252127	-5.90199999999999	44.0708	2.19637	0
2024	45	0.5	0.443236	25.8322	2.2769	0.302211	-6.029	46.5307	2.07937	0
2024	45	1	0.664386	20.583	-8.72141	0.243088	-6.39400000000001	48.8904	1.93294	0
2024	45	1.5	0.711751	18.8821	-0.259144	0.284292	-6.62099999999998	52.912	1.7501	0
2024	45	2	0.392553	11.3932	-6.14113	0.212483	-7.19	57.7182	1.50414	0
2024	45	2.5	0.52466	9.64191	-11.1397	0.178937	-7.72999999999996	59.5242	1.38099	0
2024	45	3	0.602847	11.4352	-13.9534	0.202196	-7.89999999999998	59.6281	1.35936	0
2024	45	3.5	0.634465	8.32607	-12.3842	0.182916	-8.29699999999997	63.3524	1.19651	0
2024	45	4	0.488912	7.02567	-9.08411	0.173618	-8.56599999999997	65.2623	1.11056	0
2024	45	4.5	0.392249	6.15109	-6.13245	0.153092	-8.88200000000001	66.9894	1.02962	0
2024	45	5	0.597534	5.28129	-9.74871	0.163968	-9.02999999999997	68.7244	0.964241	0
2024	45	5.5	0.541029	2.43783	-7.96772	0.115998	-9.61499999999995	72.2824	0.816211	0
2024	45	6	0.58908	3.44721	-7.83099	0.146606	-9.68799999999999	71.9948	0.819906	0
2024	45	6.5	0.424678	3.30922	-5.55063	0.15501	-9.67999999999995	72.1183	0.816833	0
2024	45	7	0.591325	4.62667	-6.37806	0.203469	-9.67199999999997	72.0735	0.818663	0.808859
2024	45	7.5	0.469559	2.23909	-5.87635	0.126453	-9.81399999999996	72.9988	0.782714	31.779402
2024	45	8	0.743124	3.40284	-2.59555	0.112771	-8.40699999999998	66.4521	1.08593	99.67608
2024	45	8.5	0.232229	12.9969	17.549	0.155547	-6.33599999999996	58.3333	1.58279	184.83278
2024	45	9	-3.03E-02	27.8219	41.3513	0.213059	-5.19799999999998	53.344	1.93302	272.069878
2024	45	9.5	-0.412822	36.7927	66.6534	0.248504	-3.86399999999998	42.887	2.61665	353.555592
2024	45	10	-0.86939	46.4084	93.283	0.307806	-2.93599999999998	38.6812	3.01114	428.545404
2024	45	10.5	-1.56183	58.2687	146.34	0.319895	-2.28099999999995	38.1742	3.18729	463.411517
2024	45	11	-1.46	57.437	151.561	0.328396	-2.04699999999997	37.7108	3.26743	436.816944
2024	45	11.5	-1.58159	48.2599	132.56	0.307278	-1.75199999999995	37.5684	3.34692	563.865449
2024	45	12	-1.96517	64.4771	178.423	0.325129	-1.08799999999997	36.8048	3.55727	604.48206
2024	45	12.5	-2.2074	66.4418	172.993	0.365354	-0.481999999999971	35.9304	3.76984	514.192802
2024	45	13	-1.21426	62.151	155.245	0.278193	-0.383999999999958	37.1211	3.72625	340.735327
2024	45	13.5	-0.870333	54.7956	105.455	0.360587	-2.24799999999999	41.6083	3.01767	386.200664
2024	45	14	-1.06699	58.9632	126.711	0.321316	-1.529	39.3702	3.3041	387.929125
2024	45	14.5	-1.60369	69.3264	139.709	0.349137	-1.40599999999995	40.7459	3.25837	233.285493
2024	45	15	-0.47252	48.7285	75.7594	0.311425	-2.41299999999995	43.7309	2.87261	206.410299
2024	45	15.5	-0.362356	40.624	69.8338	0.352043	-2.81	45.9961	2.67704	143.563566
2024	45	16	0.154851	44.6217	51.9307	0.308638	-2.96899999999999	49.2379	2.48675	107.818715
2024	45	16.5	-0.20632	35.1165	39.4137	0.266073	-3.02599999999995	48.1417	2.52967	65.211517
2024	45	17	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	25.977409
2024	45	17.5	-9999	-9999	-9999	-9999	-9999	-9999	-99.99	4.241196
2024	45	18	0.389653	15.456	7.57778	0.195335	-3.76099999999997	59.9429	1.8495	0
2024	45	18.5	0.298326	11.5789	5.22847	0.215602	-3.892	64.8516	1.60706	0
2024	45	19	0.306126	13.0543	2.98453	0.223702	-3.98699999999997	66.8689	1.50399	0
2024	45	19.5	0.138897	14.5034	4.97717	0.226084	-3.81699999999995	60.6321	1.81014	0
2024	45	20	0.324726	16.4796	-7.14486	0.244406	-4.13200000000001	56.9088	1.93489	0
2024	45	20.5	0.307091	1.07073	-7.30376	0.830704E-01	-5.44899999999996	66.8949	1.34561	0
2024	45	21	-0.210873	-0.228374	0.467518	0.441708E-01	-6.49799999999999	73.1165	1.00866	0
2024	45	21.5	0.483671E-01	0.733236E-01	-1.07916	0.635588E-01	-7.334	79.1188	0.734593	0
2024	45	22	0.321434	-0.345911	-4.12599	0.543932E-01	-7.34099999999995	76.8575	0.813753	0
2024	45	22.5	0.342283	-2.12E-02	-4.44849	0.612164E-01	-7.27799999999996	73.7257	0.928387	0
2024	45	23	0.760349E-01	0.855882E-01	-0.7983	0.300427E-01	-7.52199999999999	73.3415	0.924316	0
2024	45	23.5	-0.170146	0.984481E-02	0.922029	0.433503E-01	-7.74699999999996	74.577	0.866244	0
2024	46	0	0.468474	0.695211	-0.770104	0.415022E-01	-7.20999999999998	72.5776	0.973981	0
2024	46	0.5	-3.00297	4.57321	25.3217	0.143125	-8.149	76.1808	0.7867	0
2024	46	1	-2.37761	-9999	0.165869	0.247504E-01	-8.83299999999997	-9999	-99.99	0
2024	46	1.5	12.7261	-9999	-0.390776	0.569049E-01	-8.98599999999999	-9999	-99.99	0
2024	46	2	-0.217377	-0.105501	0.65911	0.453005E-01	-8.786	76.9205	0.725313	0
2024	46	2.5	-3.13141	-8.41637	3.7716	0.716986E-01	-8.85999999999996	76.8525	0.723234	0
2024	46	3	0.800702	-0.428037	-0.544464	0.583548E-01	-8.34099999999995	83.6915	0.530631	0
2024	46	3.5	0.45774	0.158039	-0.679181	0.383778E-01	-9.35199999999998	92.1506	0.235961	0
2024	46	4	-0.917388	-0.188258	-3.99E-02	0.429897E-01	-9.29699999999997	93.5022	0.19619	0
2024	46	4.5	1.28426	1.78844	-1.64019	0.568245E-01	-8.18699999999995	89.344	0.350889	0
2024	46	5	1.06772	2.94906	-0.680438	0.601575E-01	-7.26900000000001	83.0495	0.599348	0
2024	46	5.5	0.198624	4.6631	1.93169	0.606033E-01	-6.79299999999995	78.7785	0.778351	0
2024	46	6	0.229222	3.27025	-1.03672	0.864363E-01	-6.50399999999996	72.9994	1.01255	0
2024	46	6.5	1.17941	5.13589	-7.61443	0.142794	-6.49699999999996	70.6017	1.10305	0
2024	46	7	0.176185	9.58039	-7.46318	0.172484	-6.08299999999997	66.2752	1.30617	3.007309
2024	46	7.5	0.843535	11.9353	-8.17535	0.201195	-5.52299999999997	63.215	1.48681	6.199889
2024	46	8	0.89252	16.5862	-5.6918	0.230938	-5.113	62.5868	1.56004	12.832447
2024	46	8.5	0.99858	17.5563	-3.2175	0.229872	-4.67899999999997	62.3704	1.62153	26.766777
2024	46	9	0.51653	28.6997	-4.39533	0.291952	-4.13799999999998	60.9557	1.75242	31.338981
2024	46	9.5	0.643995	20.0233	0.809557	0.291848	-3.84999999999997	61.5015	1.76569	73.386932
2024	46	10	0.460459	28.1567	8.64092	0.35688	-3.56799999999998	62.1654	1.77232	119.331894
2024	46	10.5	0.421517	39.9011	29.8417	0.420228	-2.96499999999997	59.9245	1.96368	120.320044
2024	46	11	0.287785	30.3643	29.2744	0.389432	-2.43899999999996	59.7243	2.05226	56.246622
2024	46	11.5	0.370594	16.1138	18.5122	0.387751	-2.62899999999996	65.9355	1.71147	46.724695
